trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,text_6.started,text_6.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,B0,B1,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag6,6,5,11,0.13466666669000002,0.03599999999999999,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,trophy01.jpg,microwave.jpg,giraffe.jpg,jellybean.jpg,snowshoe.jpg,stubbywrench01a.jpg,ant.jpg,locker.jpg,honeybee.jpg,cruiseship.jpg,polarbear.jpg,bull.jpg,rubikcube.jpg,cross01.jpg,bathtub.jpg,lighthouse.jpg,horse.jpg,,,,,1,1,13,,,,,.\resources\polarbear.jpg,,,1,,,,,,,,,,,1,,,,,,,75.10313438001322,None,None,75.10313438001322,None,,,,,,,68.53660750002018,71.28675480000675,71.0200593000045,None,0.13466666669000002,71.5195917999954,None,71.5195917999954,None,73.9362294000166,None,73.9362294000166,None,left,0.7138702000083867,73.9362294000166,None,74.70287110001664,None,74.70287110001664,None,left,0.3791720000153873,74.70287110001664,None,0.2531419527911172,8.296791958072655,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag3,3,4,7,0.12533333336000002,0.03399999999999999,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,greywolf.jpg,leafblower01.jpg,eyepatch.jpg,uprightpiano01.jpg,urinal.jpg,horseshoe.jpg,athleticsock.jpg,ironingboard01.jpg,flamingo.jpg,foot.jpg,tank.jpg,africanelephant.jpg,mailbox02.jpg,armadillo.jpg,squid.jpg,knee.jpg,crown.jpg,,,,,0,1,9,,,,,.\resources\athleticsock.jpg,,,1,,,,,,,,,,,1,,,,,,,81.4189631800109,None,None,81.4189631800109,None,,,,,,,75.11973710000166,77.86966799999936,77.58629999999539,None,0.12533333336000002,78.08585930001573,None,78.08585930001573,None,79.70240840001497,None,79.70240840001497,None,right,1.3876843000180088,79.70240840001497,None,81.15259000001242,None,81.15259000001242,None,left,0.24151169997639954,81.15259000001242,None,0.14830205882401282,9.204534963374964,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag4,4,4,8,0.11600000003000002,0.03199999999999999,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,sandcastle.jpg,brownsugar.jpg,flamingo.jpg,cow.jpg,cloud.jpg,exitsign.jpg,leafrake.jpg,christmastree.jpg,motorcycle.jpg,frenchfries.jpg,fishingrod.jpg,dromedary.jpg,humanskeleton.jpg,greywolf.jpg,mummy.jpg,athleticsock.jpg,locker.jpg,,,,,1,1,10,,,,,.\resources\christmastree.jpg,,,1,,,,,,,,,,,1,,,,,,,87.13520298001822,None,None,87.13520298001822,None,,,,,,,81.43560759999673,84.1859153000114,83.91917480001575,None,0.11600000003000002,84.41873620002298,None,84.41873620002298,None,86.06877010001335,None,86.06877010001335,None,left,0.789304700010689,86.06877010001335,None,86.9190232999972,None,86.9190232999972,None,left,0.18703100000857376,86.9190232999972,None,0.054191271707782845,10.060459171085393,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag5,5,4,9,0.10666666670000002,0.029999999999999985,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,acorn.jpg,toad.jpg,giraffe.jpg,honeybee.jpg,telescope.jpg,toyanimal05.jpg,dragonfly01.jpg,snowshovel.jpg,cobra.jpg,safe.jpg,lion.jpg,sausage.jpg,birdnest.jpg,skunk.jpg,moose.jpg,saltshaker03a.jpg,pigeon.jpg,,,,,0,0,11,,,,,.\resources\cobra.jpg,,,1,,,,,,,,,,,1,,,,,,,92.31823957999586,None,None,92.31823957999586,None,,,,,,,87.15209310001228,89.90191179999965,89.63586860001669,None,0.10666666670000002,90.13504900000407,None,90.13504900000407,None,91.8015670000168,None,91.8015670000168,None,right,0.2885666000074707,91.8015670000168,None,92.1518200999999,None,92.1518200999999,None,right,0.14624889998231083,92.1518200999999,None,-0.029942382831264477,10.867819135816537,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag2,2,3,5,0.09733333337000002,0.027999999999999983,0.3,ramp,,,,,0,11,11,11,,,,,,,pokerchips.jpg,stool01.jpg,bat.jpg,lollipop04.jpg,doghouse.jpg,flamingo.jpg,punchingbag.jpg,pooltable.jpg,rooster.jpg,bowlingpin.jpg,armadillo.jpg,bed.jpg,skateboard.jpg,chair.jpg,birdhouse.jpg,safe.jpg,hotdogweiner.jpg,,,,,0,0,7,,,,,.\resources\doghouse.jpg,,,1,,,,,,,,,,,1,,,,,,,96.9679201800027,None,None,96.9679201800027,None,,,,,,,92.33503050002037,95.08514330000617,94.81848600000376,None,0.09733333337000002,95.31833579999511,None,95.31833579999511,None,96.3517118000018,None,96.3517118000018,None,right,0.37033320000045933,96.3517118000018,None,96.78472429999965,None,96.78472429999965,None,right,0.1533114000048954,96.78472429999965,None,-0.1047183953126522,11.629608512117098,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag1,1,4,5,0.08800000004000003,0.02599999999999998,0.3,ramp,,,,,0,12,12,12,,,,,,,greatwhiteshark.jpg,birdhouse.jpg,trampoline.jpg,platypus.jpg,skateboard.jpg,hand01b.jpg,cymbal.jpg,toucan.jpg,birdfeeder.jpg,horse.jpg,peacock.jpg,cow.jpg,snowboard.jpg,crown.jpg,redfox.jpg,cashregister01.jpg,mrpotatohead.jpg,,,,,1,0,7,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,,,1,,,,,,,101.66764968002099,None,None,101.66764968002099,None,,,,,,,96.98471920000156,99.73485229999642,99.46867689999635,None,0.08800000004000003,99.96773430000758,None,99.96773430000758,None,100.90111070001149,None,100.90111070001149,None,left,0.5969488000264391,100.90111070001149,None,101.56765360001009,None,101.56765360001009,None,right,0.08247330001904629,101.56765360001009,None,-0.1706451429209594,12.348518480437955,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag7,7,5,12,0.07866666671000003,0.02399999999999998,0.3,ramp,,,,,0,13,13,13,,,,,,,sink.jpg,chair.jpg,curtain.jpg,hand01b.jpg,toyanimal05.jpg,birdnest.jpg,birdfeeder.jpg,hockeystick.jpg,moose.jpg,corn02.jpg,daddylonglegs.jpg,escalator.jpg,smokingpipe.jpg,jellyfish.jpg,pirateflag.jpg,acousticguitar02.jpg,dartboard.jpg,,,,,1,1,14,,,,,.\resources\escalator.jpg,,,1,,,,,,,,,,,1,,,,,,,106.91729788001976,None,None,106.91729788001976,None,,,,,,,101.68426010000985,104.4345156000054,104.1678606000205,None,0.07866666671000003,104.6679447000206,None,104.6679447000206,None,106.23413600001368,None,106.23413600001368,None,left,0.39190529999905266,106.23413600001368,None,106.68396799999755,None,106.68396799999755,None,left,0.21412469999631867,106.68396799999755,None,-0.22814269563496561,13.026919571856299,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag1,1,3,4,0.06933333338000003,0.021999999999999978,0.3,ramp,,,,,0,14,14,14,,,,,,,brownsugar.jpg,snowboard.jpg,mailbox02.jpg,lily.jpg,saxophone.jpg,telescope.jpg,popcorn.jpg,greatwhiteshark.jpg,lizard.jpg,bumpercar.jpg,skunk.jpg,bowlingball.jpg,magneticcompass.jpg,fireplace.jpg,tricycle.jpg,seagull.jpg,ladder.jpg,,,,,0,1,6,,,,,.\resources\lily.jpg,,,1,,,,,,,,,,,1,,,,,,,111.68393488001311,None,None,111.68393488001311,None,,,,,,,106.9341129999957,109.68429370000376,109.41717230001814,None,0.06933333338000003,109.91710600000806,None,109.91710600000806,None,110.58376249999856,None,110.58376249999856,None,right,0.6583729000121821,110.58376249999856,None,111.30047090002336,None,111.30047090002336,None,left,0.35761969999293797,111.30047090002336,None,-0.27756608700571206,13.666860416324388,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag6,6,5,11,0.06000000005000003,0.02,0.3,main,,,,,0,15,15,15,,,,,,,snowboard.jpg,raccoon.jpg,soccerball.jpg,flag.jpg,helicopter.jpg,acorn.jpg,swordfish.jpg,bench01.jpg,alligator.jpg,locker.jpg,parkfountain.jpg,microphone01.jpg,sandcastle.jpg,waterfall.jpg,donut.jpg,wallclock.jpg,rollerblade.jpg,,,,,0,0,13,,,,,.\resources\parkfountain.jpg,,,1,,,,,,,,,,,1,,,,,,,117.26676818000851,None,None,117.26676818000851,None,,,,,,,111.70032490001176,114.45061530001112,114.18389660000685,None,0.12174416050508598,114.6837935000076,None,114.6837935000076,None,116.70012059999863,None,116.70012059999863,None,right,0.3339196000015363,116.70012059999863,None,117.08332190001966,None,117.08332190001966,None,right,0.16672619999735616,117.08332190001966,None,-0.3379232991758658,14.27865990000982,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag1,1,5,6,0.06000000005000003,0.02,0.3,main,,,,,0,16,16,16,,,,,,,seagull.jpg,ducttape.jpg,badmintonracket.jpg,motorcycle.jpg,mrpotatohead.jpg,cannon.jpg,dalmatian.jpg,pooltable.jpg,wheelchair.jpg,trumpet.jpg,anchor.jpg,ostrich.jpg,makiroll.jpg,dolphin01.jpg,bumpercar.jpg,marble.jpg,squid.jpg,,,,,0,1,8,,,,,.\resources\cannon.jpg,,,1,,,,,,,,,,,1,,,,,,,122.6827496800106,None,None,122.6827496800106,None,,,,,,,117.28327470002114,120.03317330000573,119.76647070000763,None,0.12075486581864524,120.26642780000111,None,120.26642780000111,None,121.5494426000223,None,121.5494426000223,None,right,0.9326610999996774,121.5494426000223,None,122.5160307000042,None,122.5160307000042,None,left,0.1420147999888286,122.5160307000042,None,-0.3948103565961421,14.865689250946813,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
AB,lag5,5,3,8,0.06000000005000003,0.02,0.3,main,,,,,0,17,17,17,,,,,,,boxingglove01.jpg,greathornowl.jpg,windmill.jpg,lion.jpg,cow.jpg,mouse.jpg,recyclingbin.jpg,squirrel.jpg,nose.jpg,pig.jpg,kangaroo.jpg,parrot01.jpg,fishskeleton.jpg,chainsaw.jpg,coffeemaker.jpg,jellyfish.jpg,cloud.jpg,,,,,0,0,10,,,,,.\resources\squirrel.jpg,,,1,,,,,,,,,,,1,,,,,,,127.8823554800183,None,None,127.8823554800183,None,,,,,,,122.68272310000611,125.4327428000106,125.18275500001619,None,0.11981312723879196,125.68273570001475,None,125.68273570001475,None,127.23244970000815,None,127.23244970000815,None,right,0.4496766999945976,127.23244970000815,None,127.71568990001106,None,127.71568990001106,None,right,0.14237700001103804,127.71568990001106,None,-0.44847564559190045,15.429655981681705,,001,2021_Mar_24_1041,AB_pic_singleT2,2020.2.10,60.00495641221271,
,,,,,,,,,,,,,,,,,,,,,,,crab01.jpg,cross01.jpg,bacon.jpg,leafrake.jpg,guitarcase.jpg,sledgehammer.jpg,electrictoothbrush01c.jpg,chimney.jpg,triangle.jpg,popcorn.jpg,mouse.jpg,sword01.jpg,eyepatch.jpg,cupcake.jpg,raccoon.jpg,snowman.jpg,nosmokingsign.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
