trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,text_6.started,text_6.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6.955001900001662,None,space,51.78479679999873,6.955001900001662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_0931,AB_pic_singleT2,2020.2.10,59.99674817418772,
AB,lag5,5,4,9,0.2,0.05,0.5,0,0,0,11,,,,,,,cobra.jpg,skateboard.jpg,accordion01.jpg,greatwhiteshark.jpg,recyclingbin.jpg,hand01b.jpg,barrel01.jpg,hammerheadshark.jpg,horse.jpg,toyanimal05.jpg,pingpongtable.jpg,zipper.jpg,callbell.jpg,athleticsock.jpg,stool01.jpg,swordfish.jpg,redfox.jpg,58.835649400003604,61.585618400000385,61.31886260000465,None,1,0,11,61.80196940001042,None,61.80196940001042,None,.\resources\horse.jpg,64.80171070000506,None,1,64.80171070000506,None,left,0.56204780000553,64.80171070000506,None,65.40150880000147,None,65.40150880000147,None,1,right,0.6263108999992255,65.40150880000147,None,66.06827730000077,None,67.0677722100052,None,None,67.0677722100052,None,,001,2021_Mar_29_0931,AB_pic_singleT2,2020.2.10,59.99674817418772,
AB,lag3,3,5,8,0.2,0.05,0.5,0,1,1,10,,,,,,,frisbee.jpg,vacuumcleaner01.jpg,chefshat.jpg,windshieldwiper02.jpg,dragonfly01.jpg,squid.jpg,fishskeleton.jpg,fishingrod.jpg,birdfeeder.jpg,cat.jpg,englishcucumber.jpg,bathtub.jpg,masquerademask01.jpg,punchingbag.jpg,beerbottle.jpg,zebra.jpg,waterfountain02.jpg,67.08475910000561,69.83498090000649,69.55162470000505,None,1,0,10,70.06828839999798,None,70.06828839999798,None,.\resources\fishingrod.jpg,72.81766110000899,None,1,72.81766110000899,None,left,0.2902453999995487,72.81766110000899,None,73.15099880000344,None,73.15099880000344,None,1,right,0.17265900000347756,73.15099880000344,None,73.35099479999917,None,74.35065961000218,None,None,74.35065961000218,None,,001,2021_Mar_29_0931,AB_pic_singleT2,2020.2.10,59.99674817418772,
AB,lag1,1,3,4,0.2,0.05,0.5,0,2,2,3,,,,,,,urinal.jpg,grizzly.jpg,boxingglove01.jpg,scooter.jpg,handcuffs.jpg,bed.jpg,greathornowl.jpg,snowman.jpg,cruiseship.jpg,barrel01.jpg,dormer.jpg,makiroll.jpg,rubikcube.jpg,birdhouse.jpg,baseballbat.jpg,wheelchair.jpg,cymbal.jpg,74.3675884000113,77.11783250000735,76.85116620000917,None,1,1,6,77.36783840000862,None,77.36783840000862,None,.\resources\scooter.jpg,79.11728469999798,None,1,79.11728469999798,None,left,72.37453869999445,79.11728469999798,None,151.5125432000059,None,151.5125432000059,None,0,right,0.18725679999624845,151.5125432000059,None,151.74588100000983,None,152.74564031000483,None,None,152.74564031000483,None,,001,2021_Mar_29_0931,AB_pic_singleT2,2020.2.10,59.99674817418772,
,,,,,,,,,,,,,,,,,,windmill.jpg,parkingmeter.jpg,motorcycle.jpg,tiger02.jpg,hotdogweiner.jpg,flamingo.jpg,hulahoop.jpg,greatwhiteshark.jpg,toucan.jpg,coffeemaker.jpg,tulip02.jpg,bowlingball.jpg,kite.jpg,bed.jpg,seagull.jpg,rollerblade.jpg,drumstick.jpg,152.76242810000258,155.51233969999885,155.24564259999897,None,1,1,9,155.76229720000993,None,155.76229720000993,None,.\resources\motorcycle.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
