trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,flipper,opt1_t1,polygon_4.started,polygon_4.stopped,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag4,4,4,8,0.11,0.04,0,0,0,34,marble.jpg,horse.jpg,sink.jpg,foosballtable.jpg,christmaslights.jpg,pingpongtable.jpg,electricguitar01.jpg,ipad02.jpg,tie02.jpg,seagull.jpg,eiffeltower.jpg,steeringwheel.jpg,bow.jpg,hammerheadshark.jpg,sandcastle.jpg,wallclock.jpg,ladybug03.jpg,17.685500499999762,20.442352799999753,17.685500499999762,20.442352799999753,20.092380899999625,None,0,0,10,20.575685199999498,None,20.575685199999498,None,False,.\resources\ipad02.jpg,22.225564999999733,None,22.225564999999733,None,right,0.5641474000003655,22.225564999999733,None,22.825576699999147,None,22.825576699999147,None,right,0.3883409000000029,22.825576699999147,None,23.258836199999678,None,24.25847526999969,None,None,24.25847526999969,None,,001,2021_Mar_16_1041,AB_pic,2020.2.10,59.98616718970231,
AB,lag3,3,3,6,0.11,0.04,0,1,1,0,hammerheadshark.jpg,christmaslights.jpg,mouse.jpg,treadmill.jpg,seagull.jpg,bow.jpg,tortoise01.jpg,sandcastle.jpg,snowshoe.jpg,ipad02.jpg,foosballtable.jpg,candycane01a.jpg,penguin.jpg,wallclock.jpg,hotdogweiner.jpg,bathtub.jpg,electricguitar01.jpg,24.27543819999937,27.025287799999205,24.27543819999937,27.025287799999205,26.741940399999294,None,0,0,8,27.25857519999954,None,27.25857519999954,None,False,.\resources\bow.jpg,28.608483299999534,None,28.608483299999534,None,left,1.0292163000003711,28.608483299999534,None,29.675079699999515,None,29.675079699999515,None,right,0.29060329999992973,29.675079699999515,None,30.00839029999952,None,31.008064269999704,None,None,31.008064269999704,None,,001,2021_Mar_16_1041,AB_pic,2020.2.10,59.98616718970231,
AB,lag2,2,4,6,0.11,0.04,0,2,2,97,snowshoe.jpg,banjo.jpg,tennisracket.jpg,hotdogweiner.jpg,seagull.jpg,sink.jpg,parachute.jpg,mouse.jpg,steeringwheel.jpg,tortoise01.jpg,punchingbag.jpg,wheelbarrow01.jpg,bow.jpg,pingpongtable.jpg,foosballtable.jpg,accordion01.jpg,candycane01a.jpg,31.02498959999957,33.774802299999465,31.02498959999957,33.774802299999465,33.50815969999985,None,1,0,8,34.00812159999987,None,34.00812159999987,None,False,.\resources\sink.jpg,35.37469449999935,None,35.37469449999935,None,left,1.119227499999397,35.37469449999935,None,36.54129369999919,None,36.54129369999919,None,right,0.28046229999927164,36.54129369999919,None,36.85792989999936,None,37.857568869999525,None,None,37.857568869999525,None,,001,2021_Mar_16_1041,AB_pic,2020.2.10,59.98616718970231,
AB,lag7,7,3,10,0.11,0.04,0,3,3,111,ipad02.jpg,banjo.jpg,pingpongtable.jpg,mouse.jpg,foosballtable.jpg,barrel01.jpg,sandcastle.jpg,electricguitar01.jpg,snowshoe.jpg,wallclock.jpg,cruiseship.jpg,accordion01.jpg,bathtub.jpg,horse.jpg,sink.jpg,eiffeltower.jpg,candycane01a.jpg,37.874555899999905,40.6243558999995,37.874555899999905,40.6243558999995,40.35769649999929,None,0,0,12,40.85766499999954,None,40.85766499999954,None,False,.\resources\wallclock.jpg,42.82420149999962,None,42.82420149999962,None,right,0.3894921000000977,42.82420149999962,None,43.25753369999984,None,43.25753369999984,None,right,0.2762414999997418,43.25753369999984,None,43.57415369999944,None,44.57379656999929,None,None,44.57379656999929,None,,001,2021_Mar_16_1041,AB_pic,2020.2.10,59.98616718970231,
AB,lag4,4,4,8,0.11,0.04,0,4,4,7,arrow02.jpg,cow.jpg,ladybug03.jpg,key07.jpg,parachute.jpg,eiffeltower.jpg,candycane01a.jpg,tennisracket.jpg,punchingbag.jpg,mouse.jpg,sink.jpg,banjo.jpg,steeringwheel.jpg,sandcastle.jpg,skateboard.jpg,snowshoe.jpg,marble.jpg,44.590753599999516,47.3405987999995,44.590753599999516,47.3405987999995,47.07391769999958,None,0,0,10,47.59057099999973,None,47.59057099999973,None,False,.\resources\tennisracket.jpg,49.24044379999941,None,49.24044379999941,None,right,0.4131450999993831,49.24044379999941,None,49.69041909999942,None,49.69041909999942,None,right,0.26740700000027573,49.69041909999942,None,49.97377099999994,None,50.97336326999921,None,None,50.97336326999921,None,,001,2021_Mar_16_1041,AB_pic,2020.2.10,59.98616718970231,
,,,,,,,,,,,tennisracket.jpg,ladybug03.jpg,tie02.jpg,electricguitar01.jpg,hotdogweiner.jpg,marble.jpg,foosballtable.jpg,candycane01a.jpg,steeringwheel.jpg,seagull.jpg,wallclock.jpg,tortoise01.jpg,snowshoe.jpg,eiffeltower.jpg,sandcastle.jpg,mouse.jpg,pingpongtable.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
