trialType,cndTyp,lag,T1_loc,gap,T2_loc,primePos,stimLen,isi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon.stopped,displayPicture.started,displayPicture.stopped,option1_t1.started,option1_t1.stopped,option2_t1.started,option2_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,option1_t2.started,option1_t2.stopped,option2_t2.started,option2_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag1,1,4,0,5,103,0.1,0.04,0,0,0,10,6.772246600012295,None,6.772246600012295,None,8.2107198999729,None,8.2107198999729,None,left,1.558857100084424,8.2107198999729,None,9.810574100003578,None,9.810574100003578,None,right,1.511066299979575,9.810574100003578,None,,001,2021_Mar_15_1129,AB_pic,2020.2.10,60.01885792901255,
AB,lag5,5,5,0,10,104,0.1,0.04,0,1,1,40,11.360539500019513,None,11.360539500019513,None,12.843746199971065,None,12.843746199971065,None,left,0.7818515999242663,12.843746199971065,None,13.660377099993639,None,13.660377099993639,None,right,0.5733736000256613,13.660377099993639,None,,001,2021_Mar_15_1129,AB_pic,2020.2.10,60.01885792901255,
,,,,,,,,,,,,,14.277001500013284,None,14.277001500013284,None,,,,,,,,,,,,,,,,,,,,,,,
