trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag6,6,5,11,0.15333799999999997,0.026666668999999997,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,skippingrope.jpg,boxingglove01.jpg,tiger02.jpg,recyclingbin.jpg,masquerademask01.jpg,trophy01.jpg,key07.jpg,greatwhiteshark.jpg,parkingmeter.jpg,raccoon.jpg,slug.jpg,pingpongtable.jpg,locker.jpg,vulture.jpg,accordion01.jpg,toad.jpg,jeep.jpg,,,,,,,0,0,13,,,,,.\resources\slug.jpg,,,False,,,,,,,,,True,,,,,,,,,70.8016058400026,None,None,70.8016058400026,None,,,,,,,64.41879140000674,67.16850480000721,64.41879140000674,67.16850480000721,66.90195640000456,None,0.18148369999835268,0.3648027000017464,0.548127400004887,0.731429699997534,0.9147674999985611,1.0814145000040298,1.2646959999983665,1.448050200007856,1.631380699996953,1.8147007000079611,1.9813469000073383,2.164675599997281,2.3480022000003373,2.5313181999954395,67.40178320000996,None,67.40178320000996,None,69.95184460000019,None,69.95184460000019,None,right,0.5600439999980154,69.95184460000019,None,70.55175100000633,None,70.55175100000633,None,right,0.2241509000014048,70.55175100000633,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag3,3,4,7,0.14667199999999997,0.023333335999999996,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,surfboard.jpg,chair.jpg,slug.jpg,accordion01.jpg,key07.jpg,toad.jpg,whiteout.jpg,zipper.jpg,skippingrope.jpg,tiger02.jpg,pingpongtable.jpg,exitsign.jpg,cashregister01.jpg,triangle.jpg,greatwhiteshark.jpg,horseshoe.jpg,recyclingbin.jpg,,,,,,,0,0,9,,,,,.\resources\whiteout.jpg,,,False,,,,,,,,,True,,,,,,,,,76.43448784000793,None,None,76.43448784000793,None,,,,,,,70.81826990000263,73.56807239999762,70.81826990000263,73.56807239999762,73.30143490000046,None,0.18161980000149924,0.34835190000012517,0.5149929000035627,0.6816622999904212,0.8649456999992253,1.0316212000034284,1.198275200003991,1.3649452999961795,1.5315228999970714,1.7149426999967545,,,,,73.80139550000604,None,73.80139550000604,None,75.53460630000336,None,75.53460630000336,None,right,0.6492895999981556,75.53460630000336,None,76.21789080000599,None,76.21789080000599,None,right,0.1899868000036804,76.21789080000599,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag4,4,4,8,0.14000599999999996,0.020000002999999995,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,horseshoe.jpg,cashregister01.jpg,pingpongtable.jpg,toad.jpg,slug.jpg,cigar.jpg,key07.jpg,skippingrope.jpg,greatwhiteshark.jpg,surfboard.jpg,parkingmeter.jpg,masquerademask01.jpg,accordion01.jpg,zipper.jpg,recyclingbin.jpg,tiger02.jpg,fishingrod.jpg,,,,,,,0,0,10,,,,,.\resources\skippingrope.jpg,,,False,,,,,,,,,True,,,,,,,,,82.31745144000888,None,None,82.31745144000888,None,,,,,,,76.45118580000417,79.20147860000725,76.45118580000417,79.20147860000725,78.93479749999824,None,0.16391679999651387,0.33055669999157544,0.4805540999950608,0.6471880999888526,0.813813199987635,0.9638280999934068,1.1304926999873715,1.2804871999978786,1.4471894999878714,1.613789099996211,1.7637791999877663,,,,79.43433030000597,None,79.43433030000597,None,81.21755719999783,None,81.21755719999783,None,right,0.7343230999977095,81.21755719999783,None,81.98416610001004,None,81.98416610001004,None,right,0.31170260001090355,81.98416610001004,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag5,5,4,9,0.13333999999999996,0.016666669999999995,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,key07.jpg,cashregister01.jpg,fishskeleton.jpg,boxingglove01.jpg,triangle.jpg,skippingrope.jpg,horseshoe.jpg,toad.jpg,locker.jpg,parkingmeter.jpg,cigar.jpg,fishingrod.jpg,raccoon.jpg,zipper.jpg,chair.jpg,exitsign.jpg,greatwhiteshark.jpg,,,,,,,0,1,11,,,,,.\resources\locker.jpg,,,False,,,,,,,,,False,,,,,,,,,88.90041524000844,None,None,88.90041524000844,None,,,,,,,82.33416379999835,85.08439870001166,82.33416379999835,85.08439870001166,84.81774330000917,None,0.16494830000738148,0.31448729999829084,0.4644783000112511,0.614535300002899,0.7644445000041742,0.9144436000060523,1.0644846000068355,1.2144753000029596,1.3644429999985732,1.5144719000090845,1.664386700009345,1.814367700004368,,,85.31727270000556,None,85.31727270000556,None,87.15048229999957,None,87.15048229999957,None,right,1.377599499988719,87.15048229999957,None,88.56704239999817,None,88.56704239999817,None,left,0.3128445000038482,88.56704239999817,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag2,2,3,5,0.12667399999999995,0.013333336999999994,0.2799999999999998,ramp,,,,,0,11,11,11,,,,,,,zipper.jpg,exitsign.jpg,jeep.jpg,cashregister01.jpg,jellybean.jpg,boxingglove01.jpg,skippingrope.jpg,pingpongtable.jpg,whiteout.jpg,raccoon.jpg,cigar.jpg,triangle.jpg,parkingmeter.jpg,greatwhiteshark.jpg,masquerademask01.jpg,surfboard.jpg,fishingrod.jpg,,,,,,,1,1,7,,,,,.\resources\jellybean.jpg,,,True,,,,,,,,,False,,,,,,,,,94.76668254000106,None,None,94.76668254000106,None,,,,,,,88.91714309999952,91.66725430000224,88.91714309999952,91.66725430000224,91.40020370000275,None,0.14770689999568276,0.2977214999991702,0.43102360000193585,0.5643201000057161,0.7138946000050055,0.8472182999976212,0.9971879999939119,1.1305465000041295,,,,,,,91.90015800000401,None,91.90015800000401,None,93.05021660000784,None,93.05021660000784,None,right,1.2376487000001362,93.05021660000784,None,94.33334330000798,None,94.33334330000798,None,left,0.40254060000006575,94.33334330000798,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag1,1,4,5,0.12000799999999995,0.010000003999999993,0.2599999999999998,ramp,,,,,0,12,12,12,,,,,,,horseshoe.jpg,fishskeleton.jpg,whiteout.jpg,exitsign.jpg,triangle.jpg,greatwhiteshark.jpg,cashregister01.jpg,surfboard.jpg,raccoon.jpg,key07.jpg,masquerademask01.jpg,boxingglove01.jpg,cactus.jpg,jellybean.jpg,pingpongtable.jpg,jeep.jpg,recyclingbin.jpg,,,,,,,1,0,7,,,,,.\resources\triangle.jpg,,,True,,,,,,,,,True,,,,,,,,,100.13307354000426,None,None,100.13307354000426,None,,,,,,,94.78332010000304,97.53352190001169,94.78332010000304,97.53352190001169,97.26689130000887,None,0.1476085000031162,0.2809196000016527,0.3975836000026902,0.5309133999980986,0.6642206999968039,0.7977132000087295,0.9304667999967933,1.047117000009166,,,,,,,97.76643100001093,None,97.76643100001093,None,98.83303180000803,None,98.83303180000803,None,left,1.0068481999915093,98.83303180000803,None,99.88313080000808,None,99.88313080000808,None,right,0.22070210000674706,99.88313080000808,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag7,7,5,12,0.11334199999999994,0.006666670999999993,0.2399999999999998,ramp,,,,,0,13,13,13,,,,,,,toad.jpg,chair.jpg,slug.jpg,boxingglove01.jpg,tiger02.jpg,greatwhiteshark.jpg,horseshoe.jpg,jeep.jpg,cactus.jpg,vulture.jpg,fishingrod.jpg,skippingrope.jpg,cigar.jpg,cashregister01.jpg,whiteout.jpg,trophy01.jpg,raccoon.jpg,,,,,,,0,0,14,,,,,.\resources\skippingrope.jpg,,,False,,,,,,,,,True,,,,,,,,,105.8492994400076,None,None,105.8492994400076,None,,,,,,,100.1496632000053,102.89984090000507,100.1496632000053,102.89984090000507,102.63314890000038,None,0.13151310000102967,0.26485339998907875,0.38150029999087565,0.4977348999964306,0.614363599990611,0.7310292999900412,0.8643394999962766,0.98106099999859,1.0977053999959026,1.2143910999875516,1.3310147000011057,1.464330599992536,1.5809998999902746,1.6977045999956317,103.1327442000038,None,103.1327442000038,None,104.965964300005,None,104.965964300005,None,right,0.5859810999972979,104.965964300005,None,105.59925590000057,None,105.59925590000057,None,right,0.2246300999977393,105.59925590000057,None,1.814376700000139,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag1,1,3,4,0.10667599999999994,0.003333337999999993,0.2199999999999998,ramp,,,,,0,14,14,14,,,,,,,vulture.jpg,chair.jpg,cigar.jpg,tiger02.jpg,whiteout.jpg,jeep.jpg,locker.jpg,recyclingbin.jpg,toad.jpg,key07.jpg,raccoon.jpg,greatwhiteshark.jpg,masquerademask01.jpg,triangle.jpg,skippingrope.jpg,horseshoe.jpg,cashregister01.jpg,,,,,,,0,1,6,,,,,.\resources\tiger02.jpg,,,False,,,,,,,,,False,,,,,,,,,111.16550114000711,None,None,111.16550114000711,None,,,,,,,105.86593040000298,108.61612940000487,105.86593040000298,108.61612940000487,108.34949230001075,None,0.13108759999158792,0.24770949999219738,0.3477241999935359,0.46435890000429936,0.5643865000020014,0.681072099992889,0.7972864000039408,,,,,,,,108.84903480000503,None,108.84903480000503,None,109.66565619999892,None,109.66565619999892,None,left,1.2142152999876998,109.66565619999892,None,110.9156093000056,None,110.9156093000056,None,left,0.22029270000348333,110.9156093000056,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag6,6,5,11,0.1,0.0,0.2,main,,,,,0,15,15,15,,,,,,,skippingrope.jpg,surfboard.jpg,parkingmeter.jpg,tiger02.jpg,trophy01.jpg,horseshoe.jpg,accordion01.jpg,whiteout.jpg,masquerademask01.jpg,greatwhiteshark.jpg,jellybean.jpg,boxingglove01.jpg,slug.jpg,cashregister01.jpg,jeep.jpg,zipper.jpg,fishskeleton.jpg,,,,,,,0,0,13,,,,,.\resources\jellybean.jpg,,,False,,,,,,,,,True,,,,,,,,,117.06515414000751,None,None,117.06515414000751,None,,,,,,,111.18231640000886,113.93244240000786,111.18231640000886,113.93244240000786,113.66578960001061,None,0.1316196999978274,0.2315870000020368,0.3315853999956744,0.43115770000440534,0.531157000004896,0.6311489999934565,0.7311394999996992,0.8311501999996835,0.9311879000015324,1.0311302000045544,1.131154399990919,1.2311413999996148,1.3311194999987492,1.4311546999961138,114.1653556000092,None,114.1653556000092,None,115.61527609999757,None,115.61527609999757,None,right,0.9365678000031039,115.61527609999757,None,116.58182130000205,None,116.58182130000205,None,left,0.45802600000752136,116.58182130000205,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag1,1,5,6,0.1,0.0,0.2,main,,,,,0,16,16,16,,,,,,,horseshoe.jpg,cashregister01.jpg,boxingglove01.jpg,zipper.jpg,pingpongtable.jpg,key07.jpg,accordion01.jpg,locker.jpg,toad.jpg,recyclingbin.jpg,cigar.jpg,exitsign.jpg,tiger02.jpg,fishingrod.jpg,trophy01.jpg,triangle.jpg,chair.jpg,,,,,,,0,1,8,,,,,.\resources\key07.jpg,,,False,,,,,,,,,False,,,,,,,,,122.4981801400063,None,None,122.4981801400063,None,,,,,,,117.08182360000501,119.83210980000149,117.08182360000501,119.83210980000149,119.56547010000213,None,0.13104169999132864,0.23060029999760445,0.3305853999918327,0.430958599987207,0.5305761999916285,0.6305798999965191,0.7304751999909058,0.830498199997237,0.9304658999899402,,,,,,120.0650042000052,None,120.0650042000052,None,121.01504900000873,None,121.01504900000873,None,right,1.1287518000026466,121.01504900000873,None,122.18166790000396,None,122.18166790000396,None,left,0.2901653000008082,122.18166790000396,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag5,5,3,8,0.1,0.0,0.2,main,,,,,0,17,17,17,,,,,,,masquerademask01.jpg,jellybean.jpg,horseshoe.jpg,fishingrod.jpg,cactus.jpg,slug.jpg,tiger02.jpg,pingpongtable.jpg,cashregister01.jpg,trophy01.jpg,cigar.jpg,skippingrope.jpg,locker.jpg,jeep.jpg,boxingglove01.jpg,toad.jpg,chair.jpg,,,,,,,0,0,10,,,,,.\resources\pingpongtable.jpg,,,False,,,,,,,,,True,,,,,,,,,127.41448084000876,None,None,127.41448084000876,None,,,,,,,122.5148227000027,125.26508670000476,122.5148227000027,125.26508670000476,124.99848080000083,None,0.1309276999963913,0.23091179999755695,0.3309390000067651,0.43096820000209846,0.5309138000011444,0.6310550000052899,0.7309240000031423,0.8309532999992371,0.9308983000082662,1.030873800002155,1.1309162999968976,,,,125.49794400000246,None,125.49794400000246,None,126.6480436999991,None,126.6480436999991,None,right,0.48775599998771213,126.6480436999991,None,127.18132210000476,None,127.18132210000476,None,right,0.21051190000434872,127.18132210000476,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
AB,lag3,3,4,7,0.1,0.0,0.2,main,,,,,0,18,18,18,,,,,,,surfboard.jpg,tiger02.jpg,locker.jpg,pingpongtable.jpg,horseshoe.jpg,accordion01.jpg,zipper.jpg,vulture.jpg,skippingrope.jpg,whiteout.jpg,fishskeleton.jpg,recyclingbin.jpg,exitsign.jpg,jeep.jpg,slug.jpg,trophy01.jpg,masquerademask01.jpg,,,,,,,0,0,9,,,,,.\resources\zipper.jpg,,,False,,,,,,,,,True,,,,,,,,,132.48082584000804,None,None,132.48082584000804,None,,,,,,,127.43116540000483,130.18140420000418,127.43116540000483,130.18140420000418,129.91476980000152,None,0.13149200000043493,0.2308772999967914,0.3308947000041371,0.4308865000057267,0.5308845999970799,0.6308811000053538,0.7308983999973862,0.830884299997706,0.9309321000037016,1.0308929000020726,,,,,130.41430550000223,None,130.41430550000223,None,131.46425160000217,None,131.46425160000217,None,right,0.7595390000060434,131.46425160000217,None,132.26415290001023,None,132.26415290001023,None,right,0.19969390000915155,132.26415290001023,None,,,001,2021_Mar_17_1125,AB_pic,2020.2.10,59.985087710613904,
