trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag6,6,5,11,0.15333799999999997,0.05,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,sword01.jpg,cloud.jpg,footballhelmet.jpg,crosscountryski.jpg,magneticcompass.jpg,holdfast.jpg,pigeon.jpg,tie02.jpg,microwave.jpg,recyclingbin.jpg,bow.jpg,pokerchips.jpg,mouse.jpg,lip.jpg,ceilingfan01.jpg,chimney.jpg,jeans01.jpg,,,,,,,1,0,13,,,,,.\resources\bow.jpg,,,1,,,,,,,,,1,,,,,,,,,81.75595276999957,None,None,81.75595276999957,None,,,,,,,75.2897484999994,78.03995589999249,75.2897484999994,78.03995589999249,77.7729035999946,None,0.2143041999952402,0.4137988000002224,0.6137817999988329,0.813766699997359,1.030418299997109,1.2304113999998663,1.4304319000075338,1.6303746000048704,1.8303620000078809,2.047037600001204,2.2470261999987997,2.446996200000285,2.646993400005158,2.8472333999961847,78.27286879999156,None,78.27286879999156,None,81.13952070000232,None,81.13952070000232,None,left,0.46077360000344925,81.13952070000232,None,81.63932819999172,None,81.63932819999172,None,right,0.09706179999921005,81.63932819999172,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag3,3,4,7,0.14667199999999997,0.05,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,windshieldwiper02.jpg,chefshat.jpg,magneticcompass.jpg,microwave.jpg,vulture.jpg,church.jpg,cigar.jpg,lip.jpg,dandelion.jpg,jeans01.jpg,table01.jpg,tortoise01.jpg,chimney.jpg,footballhelmet.jpg,leafrake.jpg,recyclingbin.jpg,sword01.jpg,,,,,,,1,1,9,,,,,.\resources\cigar.jpg,,,1,,,,,,,,,1,,,,,,,,,88.08886717000132,None,None,88.08886717000132,None,,,,,,,81.77267169998959,84.52294179999444,81.77267169998959,84.52294179999444,84.25629409999237,None,0.1978720000042813,0.3978440000064438,0.597835100008524,0.7978036999993492,0.9978114000114147,1.1811427000066033,1.3811463000020012,1.581104900003993,1.7810852000111481,1.98106830001052,,,,,84.75576879999426,None,84.75576879999426,None,86.75567959999898,None,86.75567959999898,None,left,0.8445535999926506,86.75567959999898,None,87.63893739999912,None,87.63893739999912,None,left,0.4253166999988025,87.63893739999912,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag4,4,4,8,0.14000599999999996,0.05,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,footballhelmet.jpg,crosscountryski.jpg,sword01.jpg,fishskeleton.jpg,tortoise01.jpg,vulture.jpg,cigar.jpg,mouse.jpg,table01.jpg,lip.jpg,bow.jpg,jeans01.jpg,pigeon.jpg,holdfast.jpg,church.jpg,tie02.jpg,bluecheese.jpg,,,,,,,1,0,10,,,,,.\resources\mouse.jpg,,,1,,,,,,,,,1,,,,,,,,,93.90517486999306,None,None,93.90517486999306,None,,,,,,,88.10557689999405,90.8558073000022,88.10557689999405,90.8558073000022,90.58871619999991,None,0.19829510001000017,0.38096030001179315,0.5813739000004716,0.7642931000009412,0.9643104999995558,1.14762500001234,1.3309168000123464,1.5308828000124777,1.7142076000018278,1.9142026000045007,2.097539800000959,,,,91.08869269999559,None,91.08869269999559,None,93.20523839999805,None,93.20523839999805,None,left,0.5309832000057213,93.20523839999805,None,93.77185350000218,None,93.77185350000218,None,right,0.10838029999285936,93.77185350000218,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag5,5,4,9,0.13333999999999996,0.05,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,church.jpg,jeans01.jpg,leafrake.jpg,pokerchips.jpg,windshieldwiper02.jpg,vulture.jpg,footballhelmet.jpg,bluecheese.jpg,kangaroo.jpg,bow.jpg,toyanimal05.jpg,holdfast.jpg,cigar.jpg,lip.jpg,pigeon.jpg,tortoise01.jpg,chefshat.jpg,,,,,,,0,0,11,,,,,.\resources\kangaroo.jpg,,,1,,,,,,,,,1,,,,,,,,,99.65480496999953,None,None,99.65480496999953,None,,,,,,,93.92185159999644,96.67208499999833,93.92185159999644,96.67208499999833,96.4054010999971,None,0.19746180000947788,0.38073140000051353,0.5641195000061998,0.7474405000102706,0.9307267000112915,1.1140715000074124,1.2973659000126645,1.480680000007851,1.6640106000122614,1.847326700008125,2.030692500004079,2.21415960000013,,,96.9049498999957,None,96.9049498999957,None,99.13815869999235,None,99.13815869999235,None,right,0.29400449999957345,99.13815869999235,None,99.47149039999931,None,99.47149039999931,None,right,0.1526663999975426,99.47149039999931,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag2,2,3,5,0.12667399999999995,0.05,0.2799999999999998,ramp,,,,,0,11,11,11,,,,,,,recyclingbin.jpg,pokerchips.jpg,magneticcompass.jpg,fishskeleton.jpg,cloud.jpg,microwave.jpg,tortoise01.jpg,leafrake.jpg,crosscountryski.jpg,sword01.jpg,windshieldwiper02.jpg,lip.jpg,holdfast.jpg,tie02.jpg,mouse.jpg,jeans01.jpg,bow.jpg,,,,,,,1,0,7,,,,,.\resources\cloud.jpg,,,1,,,,,,,,,0,,,,,,,,,105.35444277000352,None,None,105.35444277000352,None,,,,,,,99.67144249999546,102.4212378999946,99.67144249999546,102.4212378999946,102.15462370000023,None,0.18070929999521468,0.36402239999733865,0.5307095999887679,0.7139985999965575,0.8974184999970021,1.0639967000024626,1.2473354999965522,1.4139405000023544,,,,,,,102.67131379999046,None,102.67131379999046,None,104.08786220000184,None,104.08786220000184,None,left,0.9604209999961313,104.08786220000184,None,105.0879266999982,None,105.0879266999982,None,left,0.2483522999973502,105.0879266999982,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag1,1,4,5,0.12000799999999995,0.05,0.2599999999999998,ramp,,,,,0,12,12,12,,,,,,,fishskeleton.jpg,toyanimal05.jpg,tie02.jpg,leafrake.jpg,mouse.jpg,bluecheese.jpg,lip.jpg,windshieldwiper02.jpg,pokerchips.jpg,chefshat.jpg,footballhelmet.jpg,table01.jpg,crosscountryski.jpg,holdfast.jpg,kangaroo.jpg,jeans01.jpg,cloud.jpg,,,,,,,1,1,7,,,,,.\resources\mouse.jpg,,,1,,,,,,,,,1,,,,,,,,,110.97075677000248,None,None,110.97075677000248,None,,,,,,,105.37110910000047,108.12134759999753,105.37110910000047,108.12134759999753,107.85468550000223,None,0.18029699999897275,0.34740440000314265,0.5136425000091549,0.6803304000059143,0.8635972000047332,1.0302611000079196,1.1968952000024728,1.3635530000028666,,,,,,,108.35423129999253,None,108.35423129999253,None,109.73750129999826,None,109.73750129999826,None,left,0.9827631000080146,109.73750129999826,None,110.75410479999846,None,110.75410479999846,None,left,0.19039090001024306,110.75410479999846,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag7,7,5,12,0.11334199999999994,0.05,0.2399999999999998,ramp,,,,,0,13,13,13,,,,,,,chefshat.jpg,magneticcompass.jpg,pokerchips.jpg,toyanimal05.jpg,table01.jpg,dandelion.jpg,cloud.jpg,bluecheese.jpg,crosscountryski.jpg,jeans01.jpg,fishskeleton.jpg,vulture.jpg,cigar.jpg,windshieldwiper02.jpg,leafrake.jpg,bow.jpg,lip.jpg,,,,,,,1,1,14,,,,,.\resources\vulture.jpg,,,1,,,,,,,,,1,,,,,,,,,117.92025556999579,None,None,117.92025556999579,None,,,,,,,110.98739660000138,113.73720839999442,110.98739660000138,113.73720839999442,113.47054199999548,None,0.16451879999658559,0.33110899999155663,0.49775470000167843,0.6644382999947993,0.8310703999886755,0.9810865999897942,1.147781899999245,1.3144596999918576,1.481031699993764,1.6477081999910297,1.7976933000027202,1.9644071999937296,2.131011999998009,2.2976533999899402,113.97053929998947,None,113.97053929998947,None,116.45384309999645,None,116.45384309999645,None,left,0.9865349999890896,116.45384309999645,None,117.48696739999286,None,117.48696739999286,None,left,0.40134470000339206,117.48696739999286,None,2.4643767999950796,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag1,1,3,4,0.10667599999999994,0.05,0.2199999999999998,ramp,,,,,0,14,14,14,,,,,,,holdfast.jpg,bluecheese.jpg,sword01.jpg,tie02.jpg,leafrake.jpg,toyanimal05.jpg,footballhelmet.jpg,chimney.jpg,pigeon.jpg,dandelion.jpg,pokerchips.jpg,cloud.jpg,ceilingfan01.jpg,crosscountryski.jpg,cigar.jpg,fishskeleton.jpg,tortoise01.jpg,,,,,,,0,1,6,,,,,.\resources\tie02.jpg,,,1,,,,,,,,,1,,,,,,,,,123.45325766999304,None,None,123.45325766999304,None,,,,,,,117.93691560000298,120.68718549999176,117.93691560000298,120.68718549999176,120.42053489999671,None,0.16421790000458714,0.314273800002411,0.48081370000727475,0.6308314000052633,0.7974920999986352,0.9474812000116799,1.0974455000105081,,,,,,,,120.92016619999777,None,120.92016619999777,None,122.03679040000134,None,122.03679040000134,None,right,1.0994370999978855,122.03679040000134,None,123.16993170000205,None,123.16993170000205,None,left,0.2544019000051776,123.16993170000205,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag6,6,5,11,0.1,0.05,0.2,main,,,,,0,15,15,15,,,,,,,leafrake.jpg,bow.jpg,cloud.jpg,fishskeleton.jpg,tortoise01.jpg,windshieldwiper02.jpg,holdfast.jpg,jeans01.jpg,church.jpg,dandelion.jpg,lip.jpg,ceilingfan01.jpg,mouse.jpg,pigeon.jpg,toyanimal05.jpg,microwave.jpg,table01.jpg,,,,,,,0,0,13,,,,,.\resources\lip.jpg,,,1,,,,,,,,,1,,,,,,,,,129.18622806999338,None,None,129.18622806999338,None,,,,,,,123.46990329999244,126.21969959999842,123.46990329999244,126.21969959999842,125.95306849999179,None,0.16470160000608303,0.3147240999969654,0.46464770000602584,0.6147045999969123,0.7646220000024186,0.9146191000036197,1.0646453999943333,1.2145990999997593,1.3645843999984208,1.5146074000076624,1.6646195000066655,1.8145908000005875,1.9645640999951866,2.114564400006202,126.45302119999542,None,126.45302119999542,None,128.5862369999959,None,128.5862369999959,None,right,0.4139844999881461,128.5862369999959,None,129.0363340999902,None,129.0363340999902,None,right,0.13201100000878796,129.0363340999902,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag1,1,5,6,0.1,0.05,0.2,main,,,,,0,16,16,16,,,,,,,toyanimal05.jpg,lip.jpg,fishskeleton.jpg,microwave.jpg,jeans01.jpg,cigar.jpg,crosscountryski.jpg,tie02.jpg,vulture.jpg,chimney.jpg,bow.jpg,holdfast.jpg,pokerchips.jpg,footballhelmet.jpg,pigeon.jpg,sword01.jpg,church.jpg,,,,,,,0,1,8,,,,,.\resources\cigar.jpg,,,1,,,,,,,,,1,,,,,,,,,135.03582697000093,None,None,135.03582697000093,None,,,,,,,129.20285049999075,131.95268469999428,129.20285049999075,131.95268469999428,131.66939589999674,None,0.16478570000617765,0.31477860000450164,0.46486750000622123,0.614706100008334,0.7647609999985434,0.9147036000067601,1.0647472999989986,1.2146805000083987,1.364678099998855,,,,,,132.16934569999285,None,132.16934569999285,None,133.55260039999848,None,133.55260039999848,None,right,0.8558073000021977,133.55260039999848,None,134.45252769999206,None,134.45252769999206,None,left,0.5637442000006558,134.45252769999206,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag5,5,3,8,0.1,0.05,0.2,main,,,,,0,17,17,17,,,,,,,pokerchips.jpg,sword01.jpg,lip.jpg,chimney.jpg,church.jpg,jeans01.jpg,cigar.jpg,toyanimal05.jpg,pigeon.jpg,leafrake.jpg,bluecheese.jpg,mouse.jpg,cloud.jpg,footballhelmet.jpg,crosscountryski.jpg,magneticcompass.jpg,tie02.jpg,,,,,,,0,1,10,,,,,.\resources\toyanimal05.jpg,,,1,,,,,,,,,1,,,,,,,,,141.5353946699979,None,None,141.5353946699979,None,,,,,,,135.0526591999951,137.80229269999836,135.0526591999951,137.80229269999836,137.53561969999282,None,0.1649481999920681,0.31501639999623876,0.4649458999920171,0.6149405000032857,0.7649090999912005,0.9149782000022242,1.0649091999948723,1.2149553999915952,1.3649335999944014,1.514939200002118,1.6649130000005243,,,,138.0356055000011,None,138.0356055000011,None,139.71881859999849,None,139.71881859999849,None,right,1.4733791000035126,139.71881859999849,None,141.2353865999903,None,141.2353865999903,None,left,0.26895249998779036,141.2353865999903,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
AB,lag3,3,4,7,0.1,0.05,0.2,main,,,,,0,18,18,18,,,,,,,ceilingfan01.jpg,dandelion.jpg,tie02.jpg,jeans01.jpg,windshieldwiper02.jpg,microwave.jpg,table01.jpg,leafrake.jpg,pigeon.jpg,footballhelmet.jpg,chefshat.jpg,lip.jpg,tortoise01.jpg,kangaroo.jpg,cloud.jpg,mouse.jpg,recyclingbin.jpg,,,,,,,0,0,9,,,,,.\resources\table01.jpg,,,1,,,,,,,,,1,,,,,,,,,147.5683164699949,None,None,147.5683164699949,None,,,,,,,141.55204490000324,144.30186120000144,141.55204490000324,144.30186120000144,144.03521360000013,None,0.16483890000381507,0.31481470000289846,0.46484860000782646,0.6148105000029318,0.7647268000000622,0.9147845999978017,1.0647711000056006,1.2146844000089914,1.3647635000088485,1.5146822999959113,,,,,144.53516859999218,None,144.53516859999218,None,146.0683973999985,None,146.0683973999985,None,right,1.044209999992745,146.0683973999985,None,147.15165849999175,None,147.15165849999175,None,right,0.400562999988324,147.15165849999175,None,,,001,2021_Mar_17_1235,AB_pic,2020.2.10,60.00625265373058,
