trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,text_6.started,text_6.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10.852973200031556,None,space,10.858130200067535,10.852973200031556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_19_1229,AB_pic_singleT2,2020.2.10,59.91170215847932,
AB,lag6,6,5,11,0.2,0.05,0.5,0,0,0,0,,,,,,,skunk.jpg,raccoon.jpg,sausage.jpg,athleticsock.jpg,armadillo.jpg,electricguitar01.jpg,skippingrope.jpg,snowman.jpg,rubikcube.jpg,grizzly.jpg,tulip02.jpg,jellyfish.jpg,crown.jpg,englishcucumber.jpg,drumset.jpg,leafblower01.jpg,bat.jpg,21.87094579997938,24.6232135000173,24.306450800038874,None,0,1,13,24.75685240002349,None,24.75685240002349,None,.\resources\tulip02.jpg,28.275278500048444,None,1,28.275278500048444,None,right,0.8342684999806806,28.275278500048444,None,29.138473300030455,None,29.138473300030455,None,1,left,0.171293800114654,29.138473300030455,None,29.345458200084977,None,30.354774219996763,None,None,30.354774219996763,None,,001,2021_Mar_19_1229,AB_pic_singleT2,2020.2.10,59.91170215847932,
