trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,text_6.started,text_6.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,B0,B1,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag3,3,3,6,0.2,0.05,0.5,,0,9,9,5,,,,,,,,,,,beaver.jpg,mrpotatohead.jpg,fireplace.jpg,guitarcase.jpg,brownsugar.jpg,saxophone.jpg,foot.jpg,kite.jpg,skippingrope.jpg,football.jpg,boat.jpg,windshieldwiper02.jpg,xylophone.jpg,lawnmower.jpg,nosmokingsign.jpg,hand01b.jpg,uprightpiano01.jpg,176.24951629998395,179.01017769996542,178.74365409999155,None,0,0,8,179.24361110001337,None,179.24361110001337,None,.\resources\saxophone.jpg,181.49928069999442,None,1,181.49928069999442,None,right,1.1147553999908268,181.49928069999442,None,182.64404789998662,None,182.64404789998662,None,1,right,1.189323400030844,182.64404789998662,None,183.85859359998722,None,184.85840551996952,None,None,184.85840551996952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag4,4,4,8,0.2,0.05,0.5,,0,10,10,13,,,,,,,,,,,church.jpg,snowboard.jpg,tree.jpg,granolabar01.jpg,englishcucumber.jpg,wheelchair.jpg,drumstick.jpg,pooltable.jpg,surfboard.jpg,waterfall.jpg,sword01.jpg,seal.jpg,lizard.jpg,alligator.jpg,lily.jpg,toolbox02.jpg,recyclingbin.jpg,184.8678976999945,187.62424509995617,187.35773950000294,None,1,1,10,187.86454679997405,None,187.86454679997405,None,.\resources\pooltable.jpg,190.61129109998,None,1,190.61129109998,None,left,1.9761146000237204,190.61129109998,None,192.6095151999616,None,192.6095151999616,None,1,left,1.2718600999796763,192.6095151999616,None,193.9058318999596,None,194.90611922001116,None,None,194.90611922001116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag3,3,5,8,0.2,0.05,0.5,,0,11,11,10,,,,,,,,,,,turnstile.jpg,microwave.jpg,ladybug03.jpg,humanskeleton.jpg,baseballbat.jpg,kneepad01c.jpg,flag.jpg,ducttape.jpg,windshieldwiper02.jpg,guitarcase.jpg,toucan.jpg,football.jpg,tortoise01.jpg,snowboard.jpg,mattress.jpg,triangle.jpg,trumpet.jpg,194.90706150000915,197.67149719997542,197.40495589998318,None,1,0,10,197.91100699995877,None,197.91100699995877,None,.\resources\ducttape.jpg,200.65867509995587,None,1,200.65867509995587,None,left,1.1881269000004977,200.65867509995587,None,201.87066439999035,None,201.87066439999035,None,1,right,1.3082665999536403,201.87066439999035,None,203.202968699974,None,204.20300511997775,None,None,204.20300511997775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag1,1,3,4,0.2,0.05,0.5,,0,12,12,3,,,,,,,,,,,tortoise01.jpg,football.jpg,harmonica.jpg,toad.jpg,snowman.jpg,tulip02.jpg,discoball.jpg,bowlingpin.jpg,africanelephant.jpg,spear02.jpg,ostrich.jpg,sword01.jpg,ladder.jpg,cork02.jpg,corn02.jpg,fingerprint.jpg,safe.jpg,204.2076459999662,206.96872969996184,206.70210709999083,None,1,1,6,207.20707709999988,None,207.20707709999988,None,.\resources\toad.jpg,208.95600499998545,None,1,208.95600499998545,None,left,1.5357984000002034,208.95600499998545,None,210.51818409998668,None,210.51818409998668,None,1,left,1.3026593000395223,210.51818409998668,None,211.8509966999991,None,212.8502818199864,None,None,212.8502818199864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag7,7,5,12,0.2,0.05,0.5,,0,13,13,7,,,,,,,,,,,bowlingpin.jpg,scorpion.jpg,rollerblade.jpg,lip.jpg,helicopter.jpg,cannon.jpg,waterfountain02.jpg,polarbear.jpg,basketball01.jpg,snowshoe.jpg,cashregister01.jpg,sausage.jpg,acorn.jpg,lawnmower.jpg,parrot01.jpg,saltshaker03a.jpg,marble.jpg,212.8591618000064,215.61619959998643,215.34964079997735,None,0,0,14,215.85428779997164,None,215.85428779997164,None,.\resources\sausage.jpg,219.61358559998916,None,1,219.61358559998916,None,right,0.8415944000007585,219.61358559998916,None,220.48191899998346,None,220.48191899998346,None,1,right,0.5161596999969333,220.48191899998346,None,221.01566529995762,None,222.03128231997252,None,None,222.03128231997252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.03137879999122,None,space,30.70937649998814,222.03137879999122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,telescope.jpg,bluejay.jpg,zebra.jpg,bumpercar.jpg,greathornowl.jpg,beaver.jpg,baseballbat.jpg,lighthouse.jpg,kite.jpg,bowlingball.jpg,cat.jpg,whiteout.jpg,spicerack.jpg,nunchuk.jpg,bench01.jpg,bacon.jpg,platypus.jpg,,,,,0,1,13,,,,,.\resources\cat.jpg,,,1,,,,,,,,,,,1,,,,,,,262.202967319981,None,None,262.202967319981,None,,,,,,,252.83695359999547,255.5879011999932,255.3381875999621,None,0.2,255.79409569996642,None,255.79409569996642,None,259.3200646999758,None,259.3200646999758,None,right,1.758998100005556,259.3200646999758,None,261.1032697999617,None,261.1032697999617,None,left,1.07334829994943,261.1032697999617,None,,,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag4,4,4,8,0.19066666667,0.048,0.48,ramp,,,,,0,1,1,1,,,,,,,frisbee.jpg,tarantula.jpg,bumpercar.jpg,hulahoop.jpg,cow.jpg,cupcake.jpg,tortoise01.jpg,cobra.jpg,snowshoe.jpg,rollerblade.jpg,lip.jpg,lightswitch01.jpg,punchingbag.jpg,apron.jpg,polarbear.jpg,ant.jpg,greatwhiteshark.jpg,,,,,0,0,10,,,,,.\resources\cobra.jpg,,,1,,,,,,,,,,,1,,,,,,,269.3341539199988,None,None,269.3341539199988,None,,,,,,,262.2139008999802,264.9687841999694,264.70225530001335,None,0.19066666667,265.20715510001173,None,265.20715510001173,None,267.8387648999924,None,267.8387648999924,None,right,0.9406531999702565,267.8387648999924,None,268.86705329996767,None,268.86705329996767,None,right,0.4454215000150725,268.86705329996767,None,-10.001360791690049,150.0000000424746,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag7,7,4,11,0.18133333334,0.046,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,popcorn.jpg,toyanimal05.jpg,frisbee.jpg,drumstick.jpg,snowshovel.jpg,granolabar01.jpg,crown.jpg,pokerchips.jpg,fortunecookie.jpg,dromedary.jpg,fireplace.jpg,tent.jpg,pigeon.jpg,spiderweb.jpg,makiroll.jpg,eye.jpg,skunk.jpg,,,,,1,0,13,,,,,.\resources\fireplace.jpg,,,1,,,,,,,,,,,1,,,,,,,277.8154353200167,None,None,277.8154353200167,None,,,,,,,269.3389844999765,272.0996957999887,271.8332987999893,None,0.18133333334,272.3398132000002,None,272.3398132000002,None,275.54548369999975,None,275.54548369999975,None,left,1.0740396000328474,275.54548369999975,None,276.70501309999963,None,276.70501309999963,None,right,1.082341700035613,276.70501309999963,None,-10.002719446389834,150.00000013655824,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag5,5,5,10,0.17200000001000001,0.044,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,cannon.jpg,skunk.jpg,urinal.jpg,flamingo.jpg,mailbox02.jpg,rose.jpg,icecube02.jpg,spiderweb.jpg,dragonfly01.jpg,pirateflag.jpg,accordion01.jpg,redfox.jpg,soccerball.jpg,pooltable.jpg,dormer.jpg,parkfountain.jpg,ducttape.jpg,,,,,0,1,12,,,,,.\resources\pirateflag.jpg,,,1,,,,,,,,,,,1,,,,,,,285.56282211996734,None,None,285.56282211996734,None,,,,,,,277.824588199961,280.58060399995884,280.3140789999743,None,0.17200000001000001,280.814166199998,None,280.814166199998,None,283.6303680000128,None,283.6303680000128,None,right,1.1836413000128232,283.6303680000128,None,284.8942034000065,None,284.8942034000065,None,left,0.6470315000042319,284.8942034000065,None,-10.004075333761547,150.00000038823157,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag2,2,3,5,0.16266666668000002,0.041999999999999996,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,cupcake.jpg,toolbox02.jpg,drumset.jpg,windmill.jpg,triangle.jpg,turnstile.jpg,pokerchips.jpg,ironingboard01.jpg,horse.jpg,discoball.jpg,tennisracket.jpg,hulahoop.jpg,acorn.jpg,penguin.jpg,punchingbag.jpg,magneticcompass.jpg,jackrabbit.jpg,,,,,0,1,7,,,,,.\resources\triangle.jpg,,,1,,,,,,,,,,,1,,,,,,,292.1945398200129,None,None,292.1945398200129,None,,,,,,,285.5760636999621,288.3284985999926,288.0783953999635,None,0.16266666668000002,288.57867749995785,None,288.57867749995785,None,290.2345319999731,None,290.2345319999731,None,right,1.0822558000218123,290.2345319999731,None,291.4025732000009,None,291.4025732000009,None,left,0.7738878999953158,291.4025732000009,None,-10.005426297173447,150.0000011389316,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag3,3,5,8,0.15333333335000002,0.039999999999999994,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,tree.jpg,bowlingball.jpg,cat.jpg,spear02.jpg,kite.jpg,escalator.jpg,helicopter.jpg,locker.jpg,arrow02.jpg,tank.jpg,dolphin01.jpg,microwave.jpg,well.jpg,birdhouse.jpg,fishingrod.jpg,mattress.jpg,greywolf.jpg,,,,,1,1,10,,,,,.\resources\locker.jpg,,,1,,,,,,,,,,,1,,,,,,,299.32549271999744,None,None,299.32549271999744,None,,,,,,,292.20120559999486,294.9598469999619,294.6933554999996,None,0.15333333335000002,295.19326659996295,None,295.19326659996295,None,297.33127849997254,None,297.33127849997254,None,left,1.308026399987284,297.33127849997254,None,298.7250750999665,None,298.7250750999665,None,left,0.5699521999922581,298.7250750999665,None,-10.006764806001751,150.00000351094027,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag1,1,4,5,0.14400000002000002,0.03799999999999999,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,snowshoe.jpg,bow.jpg,trampoline.jpg,treadmill.jpg,accordion01.jpg,pokerchips.jpg,curtain.jpg,statue.jpg,sheep.jpg,scorpion.jpg,butterfly.jpg,ironingboard01.jpg,cupcake.jpg,motorcycle.jpg,helicopter.jpg,lion.jpg,fishskeleton.jpg,,,,,0,1,7,,,,,.\resources\accordion01.jpg,,,1,,,,,,,,,,,1,,,,,,,305.80784161999475,None,None,305.80784161999475,None,,,,,,,299.3332350999699,302.0911064000102,301.8246210999787,None,0.14400000002000002,302.3245216999785,None,302.3245216999785,None,303.794498800009,None,303.794498800009,None,right,1.2103906000265852,303.794498800009,None,305.09625459997915,None,305.09625459997915,None,left,0.6920899000251666,305.09625459997915,None,-10.008064094004647,150.00001124737665,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag6,6,5,11,0.13466666669000002,0.03599999999999999,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,calendar.jpg,moon.jpg,penguin.jpg,marble.jpg,apron.jpg,smokingpipe.jpg,popcorn.jpg,foosballtable.jpg,panda.jpg,rollerblade.jpg,greathornowl.jpg,fireplace.jpg,parkingmeter.jpg,football.jpg,lip.jpg,harmonica.jpg,horse.jpg,,,,,0,0,13,,,,,.\resources\greathornowl.jpg,,,1,,,,,,,,,,,1,,,,,,,313.05631512001275,None,None,313.05631512001275,None,,,,,,,305.8190077999607,308.57248309999704,308.30600889999187,None,0.13466666669000002,308.8059881000081,None,308.8059881000081,None,311.2118240999989,None,311.2118240999989,None,right,1.145146700029727,311.2118240999989,None,312.4383888999582,None,312.4383888999582,None,right,0.5962548999814317,312.4383888999582,None,-10.009227634136485,150.00003695987715,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag3,3,4,7,0.12533333336000002,0.03399999999999999,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,bat.jpg,toucan.jpg,fishingrod.jpg,whiteout.jpg,windmill.jpg,mattress.jpg,xylophone.jpg,cat.jpg,drumstick.jpg,handcuffs.jpg,holdfast.jpg,pigeon.jpg,beerbottle.jpg,tent.jpg,bench01.jpg,urinal.jpg,pokerchips.jpg,,,,,0,0,9,,,,,.\resources\xylophone.jpg,,,1,,,,,,,,,,,1,,,,,,,319.3865150199796,None,None,319.3865150199796,None,,,,,,,313.0644343000022,315.82068979996257,315.5538923999993,None,0.12533333336000002,316.05856949998997,None,316.05856949998997,None,317.6583907000022,None,317.6583907000022,None,right,1.1489899000152946,317.6583907000022,None,318.89627879997715,None,318.89627879997715,None,right,0.469808199966792,318.89627879997715,None,-10.009903325668345,150.00012340554508,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag4,4,4,8,0.11600000003000002,0.03199999999999999,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,beerbottle.jpg,mailbox02.jpg,polarbear.jpg,sink.jpg,parachute.jpg,ceilingfan01.jpg,calendar.jpg,rose.jpg,coffeemaker.jpg,kiwi03.jpg,shower.jpg,donut.jpg,whiteout.jpg,helicopter.jpg,barrel01.jpg,statue.jpg,cobra.jpg,,,,,0,1,10,,,,,.\resources\rose.jpg,,,1,,,,,,,,,,,1,,,,,,,326.15104511996617,None,None,326.15104511996617,None,,,,,,,319.40112419996876,322.1518736999715,321.9021070000017,None,0.11600000003000002,322.40213969995966,None,322.40213969995966,None,324.0399460999761,None,324.0399460999761,None,right,1.4840492000221275,324.0399460999761,None,325.6094116999884,None,325.6094116999884,None,left,0.5172396999550983,325.6094116999884,None,-10.0087969897031,150.00041576432758,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
AB,lag5,5,4,9,0.10666666670000002,0.029999999999999985,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,horse.jpg,hockeypuck.jpg,moon.jpg,knee.jpg,swordfish.jpg,pigeon.jpg,sword01.jpg,cupcake.jpg,tire.jpg,dandelion.jpg,windmill.jpg,brownsugar.jpg,raccoon.jpg,tent.jpg,ceilingfan01.jpg,microphone01.jpg,fingerprint.jpg,,,,,1,0,11,,,,,.\resources\tire.jpg,,,1,,,,,,,,,,,1,,,,,,,334.4154532200133,None,None,334.4154532200133,None,,,,,,,326.1641273999703,328.91654919995926,328.65007789997617,None,0.10666666670000002,329.1571893999935,None,329.1571893999935,None,330.81239249999635,None,330.81239249999635,None,left,1.3671324999886565,330.81239249999635,None,332.2574509999831,None,332.2574509999831,None,right,2.1403299999656156,332.2574509999831,None,-10.001153334151129,150.00140318068046,,001,2021_Mar_29_1015,AB_pic_singleT2,2020.2.10,59.95182273226882,
