trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,6.1110743999888655,None,space,0.9547091000131331,6.1110743999888655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,0,0,0,,,,,,,,,,,boxingglove01.jpg,candycane01a.jpg,hammerheadshark.jpg,triangle.jpg,xylophone.jpg,trophy01.jpg,chair.jpg,alligator.jpg,ant.jpg,africanelephant.jpg,pingpongtable.jpg,mummy.jpg,noparkingsign.jpg,moon.jpg,makiroll.jpg,acousticguitar02.jpg,tortoise01.jpg,7.141335699998308,9.89118399999279,7.141335699998308,9.89118399999279,9.624474699987331,None,1,1,13,10.10779769999499,None,10.10779769999499,None,.\resources\pingpongtable.jpg,13.60731369999121,None,1,13.60731369999121,None,left,1.6744468999968376,13.60731369999121,None,15.32403720000002,None,1,15.32403720000002,None,left,0.23769829999946523,15.32403720000002,None,15.607323699994595,None,16.607244909991277,None,None,16.607244909991277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6072492999956,None,space,1.8728368999873055,16.6072492999956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,trophy01.jpg,flag.jpg,mummy.jpg,ant.jpg,shovel01.jpg,africanelephant.jpg,holdfast.jpg,boxingglove01.jpg,tulip02.jpg,banjo.jpg,hammerheadshark.jpg,makiroll.jpg,alligator.jpg,candycane01a.jpg,acousticguitar02.jpg,dolphin01.jpg,chair.jpg,,,,,,,0,1,13,,,,,.\resources\hammerheadshark.jpg,,,1,,,,,,,,,1,,,,,,,,,26.090075209987116,None,None,26.090075209987116,None,,,,,,,18.557157699993695,21.30735139999888,18.557157699993695,21.30735139999888,21.040370499991695,None,0.26588939999055583,0.5158850000007078,0.7654892999998992,1.0155508999887388,1.2655521999986377,1.5155519999971148,1.7655106000020169,2.015540799999144,2.2654747999913525,2.5154991999879712,2.765494999999646,3.01547009999922,3.265457100002095,3.515384799989988,21.52363109998987,None,21.52363109998987,None,25.05680229999416,None,25.05680229999416,None,right,0.7449221999995643,25.05680229999416,None,25.840093099992373,None,25.840093099992373,None,left,0.2336844000092242,25.840093099992373,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,4,8,0.193334,0.05,0.48,ramp,,,,,0,1,1,1,,,,,,,mummy.jpg,tortoise01.jpg,trophy01.jpg,africanelephant.jpg,bow.jpg,eyepatch.jpg,tulip02.jpg,acousticguitar02.jpg,candycane01a.jpg,alligator.jpg,boxingglove01.jpg,chair.jpg,blender.jpg,moon.jpg,triangle.jpg,holdfast.jpg,penguin.jpg,,,,,,,0,0,10,,,,,.\resources\acousticguitar02.jpg,,,1,,,,,,,,,1,,,,,,,,,32.372997709989434,None,None,32.372997709989434,None,,,,,,,26.106743199998164,28.856591399991885,26.106743199998164,28.856591399991885,28.589907099987613,None,0.24766649999946821,0.49766550000640564,0.7309556999971392,0.9810139000037452,1.2309614999976475,1.4643059999943944,1.7142724000004819,1.9475542000000132,2.197543100002804,2.4475343999947654,2.6809129000030225,,,,29.089911699993536,None,29.089911699993536,None,31.789721599998302,None,31.789721599998302,None,right,0.3320034000062151,31.789721599998302,None,32.156356399995275,None,32.156356399995275,None,right,0.18936200000462122,32.156356399995275,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag7,7,4,11,0.186668,0.05,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,mummy.jpg,moon.jpg,blender.jpg,triangle.jpg,tortoise01.jpg,cocktailshrimp02.jpg,alligator.jpg,eyepatch.jpg,penguin.jpg,dolphin01.jpg,makiroll.jpg,candycane01a.jpg,chair.jpg,cashregister01.jpg,trophy01.jpg,holdfast.jpg,bow.jpg,,,,,,,0,0,13,,,,,.\resources\makiroll.jpg,,,1,,,,,,,,,1,,,,,,,,,39.40590630998777,None,None,39.40590630998777,None,,,,,,,32.38967689999845,35.13947959999496,32.38967689999845,35.13947959999496,34.87282299999788,None,0.24775789999694098,0.4810870000073919,0.7143956000072649,0.9477297999983421,1.1977131000021473,1.4310012000059942,1.6643171000032453,1.8976053999940632,2.1309834999992745,2.3809652000054484,2.614305900002364,2.8476229999942007,3.080948400005582,3.3142721000040183,35.372802799989586,None,35.372802799989586,None,38.70594339999661,None,38.70594339999661,None,right,0.4317831000080332,38.70594339999661,None,39.172541799998726,None,39.172541799998726,None,right,0.20518299999821465,39.172541799998726,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag5,5,5,10,0.180002,0.05,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,dolphin01.jpg,tortoise01.jpg,eyepatch.jpg,africanelephant.jpg,alligator.jpg,flag.jpg,boxingglove01.jpg,penguin.jpg,triangle.jpg,pingpongtable.jpg,candycane01a.jpg,blender.jpg,chair.jpg,acousticguitar02.jpg,ant.jpg,cashregister01.jpg,bow.jpg,,,,,,,0,0,12,,,,,.\resources\pingpongtable.jpg,,,1,,,,,,,,,1,,,,,,,,,46.0387609099882,None,None,46.0387609099882,None,,,,,,,39.42256149998866,42.17233109999506,39.42256149998866,42.17233109999506,41.905734599989955,None,0.23101150000002235,0.4643345000076806,0.6976332000049297,0.9309649000060745,1.1642813000071328,1.3809655000077328,1.6142707000108203,1.847601700006635,2.0808937000110745,2.314227700000629,2.530880700011039,2.764228900006856,2.997529200001736,,42.4056622999924,None,42.4056622999924,None,45.42217239999445,None,45.42217239999445,None,right,0.34750530000019353,45.42217239999445,None,45.80540669999027,None,45.80540669999027,None,right,0.21229630000016186,45.80540669999027,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag2,2,3,5,0.173336,0.05,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,trophy01.jpg,moon.jpg,africanelephant.jpg,bow.jpg,blender.jpg,xylophone.jpg,mummy.jpg,banjo.jpg,candycane01a.jpg,ant.jpg,eyepatch.jpg,makiroll.jpg,tortoise01.jpg,hammerheadshark.jpg,alligator.jpg,holdfast.jpg,acousticguitar02.jpg,,,,,,,1,0,7,,,,,.\resources\blender.jpg,,,1,,,,,,,,,1,,,,,,,,,51.75502270998841,None,None,51.75502270998841,None,,,,,,,46.05538779999188,48.80526549999195,46.05538779999188,48.80526549999195,48.538608499991824,None,0.23144080000929534,0.44809360000363085,0.6814420000009704,0.8980636000051163,1.1313561999995727,1.3479872000025352,1.5646551000099862,1.7979581999970833,,,,,,,49.03858199999377,None,49.03858199999377,None,50.85510659999272,None,50.85510659999272,None,left,0.6506542999995872,50.85510659999272,None,51.538534499995876,None,51.538534499995876,None,right,0.19914909999351948,51.538534499995876,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag3,3,5,8,0.16666999999999998,0.05,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,makiroll.jpg,bow.jpg,banjo.jpg,pingpongtable.jpg,cashregister01.jpg,candycane01a.jpg,acousticguitar02.jpg,tortoise01.jpg,ant.jpg,eyepatch.jpg,dolphin01.jpg,noparkingsign.jpg,mummy.jpg,alligator.jpg,boxingglove01.jpg,cocktailshrimp02.jpg,triangle.jpg,,,,,,,0,0,10,,,,,.\resources\tortoise01.jpg,,,1,,,,,,,,,1,,,,,,,,,57.70464400999772,None,None,57.70464400999772,None,,,,,,,51.771677599987015,54.52192709999508,51.771677599987015,54.52192709999508,54.25530849999632,None,0.2317678999970667,0.44793209999625105,0.6645847000036156,0.881244100004551,1.0978565999976126,1.3145814000017708,1.531257700000424,1.7478103000030387,1.9645126999967033,2.18114479999349,2.3978026999975555,,,,54.75483599999279,None,54.75483599999279,None,57.17132809999748,None,57.17132809999748,None,right,0.2943762999930186,57.17132809999748,None,57.504664899999625,None,57.504664899999625,None,right,0.18506500001240056,57.504664899999625,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,4,5,0.16000399999999998,0.05,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,shovel01.jpg,eyepatch.jpg,birdfeeder.jpg,alligator.jpg,trophy01.jpg,banjo.jpg,boxingglove01.jpg,triangle.jpg,hammerheadshark.jpg,africanelephant.jpg,blender.jpg,mummy.jpg,ant.jpg,acousticguitar02.jpg,tortoise01.jpg,makiroll.jpg,noparkingsign.jpg,,,,,,,0,0,7,,,,,.\resources\trophy01.jpg,,,1,,,,,,,,,1,,,,,,,,,62.970921509989424,None,None,62.970921509989424,None,,,,,,,57.72131699998863,60.471532999988995,57.72131699998863,60.471532999988995,60.20487560000038,None,0.21431969999684952,0.4309690999943996,0.6305491999955848,0.8472253999934765,1.0638910999987274,1.2638627999986056,1.4805374999996275,1.6805289999902016,,,,,,,60.70443699999305,None,60.70443699999305,None,62.404341099987505,None,62.404341099987505,None,right,0.341366199994809,62.404341099987505,None,62.77092759999505,None,62.77092759999505,None,right,0.18277590000070632,62.77092759999505,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,5,11,0.15333799999999997,0.05,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,alligator.jpg,penguin.jpg,mummy.jpg,xylophone.jpg,tortoise01.jpg,cocktailshrimp02.jpg,acousticguitar02.jpg,chair.jpg,ant.jpg,bow.jpg,birdfeeder.jpg,cashregister01.jpg,makiroll.jpg,flag.jpg,hammerheadshark.jpg,dolphin01.jpg,noparkingsign.jpg,,,,,,,0,1,13,,,,,.\resources\birdfeeder.jpg,,,1,,,,,,,,,1,,,,,,,,,70.00383730999893,None,None,70.00383730999893,None,,,,,,,62.987605099988286,65.73784209998848,62.987605099988286,65.73784209998848,65.47120789998735,None,0.2146107999869855,0.4141906999866478,0.6141850999993039,0.8141757999983383,1.030798899999354,1.230802499994752,1.4308181999949738,1.6308219999918947,1.8308114999963436,2.04745019999973,2.247447199988528,2.447447899990948,2.6473962999880314,2.847412599992822,65.97074589999102,None,65.97074589999102,None,68.83725379999669,None,68.83725379999669,None,right,0.9324341000028653,68.83725379999669,None,69.80385050000041,None,69.80385050000041,None,left,0.17384499999752734,69.80385050000041,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag3,3,4,7,0.14667199999999997,0.05,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,tortoise01.jpg,chair.jpg,dolphin01.jpg,moon.jpg,xylophone.jpg,blender.jpg,makiroll.jpg,banjo.jpg,holdfast.jpg,hammerheadshark.jpg,acousticguitar02.jpg,candycane01a.jpg,mummy.jpg,tulip02.jpg,trophy01.jpg,triangle.jpg,cocktailshrimp02.jpg,,,,,,,0,0,9,,,,,.\resources\makiroll.jpg,,,1,,,,,,,,,1,,,,,,,,,75.57010190999718,None,None,75.57010190999718,None,,,,,,,70.02064449999307,72.77082329998666,70.02064449999307,72.77082329998666,72.5041857999895,None,0.1976855999964755,0.39766859999508597,0.5976582000002963,0.7976535000052536,0.9975709999998799,1.1809028999996372,1.380872299996554,1.580878799999482,1.780856199999107,1.980872800006182,,,,,73.00368189999426,None,73.00368189999426,None,75.00353649999306,None,75.00353649999306,None,right,0.3741437999997288,75.00353649999306,None,75.42014279999421,None,75.42014279999421,None,right,0.13357560000440571,75.42014279999421,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,4,8,0.14000599999999996,0.05,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,trophy01.jpg,dolphin01.jpg,bow.jpg,tortoise01.jpg,alligator.jpg,flag.jpg,ant.jpg,holdfast.jpg,mummy.jpg,eyepatch.jpg,banjo.jpg,shovel01.jpg,blender.jpg,acousticguitar02.jpg,tulip02.jpg,hammerheadshark.jpg,chair.jpg,,,,,,,1,1,10,,,,,.\resources\holdfast.jpg,,,0,,,,,,,,,1,,,,,,,,,85.53609560999321,None,None,85.53609560999321,None,,,,,,,75.58676979999291,78.33661199999915,75.58676979999291,78.33661199999915,78.06995449999522,None,0.19793829999980517,0.38125120000040624,0.5812599000055343,0.7645939000067301,0.9645269000029657,1.1478551000036532,1.3311474000074668,1.531166700005997,1.7145309000043198,1.914540700003272,2.097809099999722,,,,78.56993189999775,None,78.56993189999775,None,80.68647859999328,None,80.68647859999328,None,right,4.507201400003396,80.68647859999328,None,85.2361041999975,None,85.2361041999975,None,left,0.2695677000010619,85.2361041999975,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag5,5,4,9,0.13333999999999996,0.05,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,cocktailshrimp02.jpg,dolphin01.jpg,makiroll.jpg,alligator.jpg,birdfeeder.jpg,shovel01.jpg,africanelephant.jpg,penguin.jpg,noparkingsign.jpg,acousticguitar02.jpg,trophy01.jpg,tortoise01.jpg,xylophone.jpg,holdfast.jpg,pingpongtable.jpg,hammerheadshark.jpg,eyepatch.jpg,,,,,,,1,1,11,,,,,.\resources\noparkingsign.jpg,,,1,,,,,,,,,1,,,,,,,,,93.36892040999665,None,None,93.36892040999665,None,,,,,,,85.55276939999021,88.30298849999963,85.55276939999021,88.30298849999963,88.0359274999937,None,0.1974978999933228,0.3808312000037404,0.5641520999924978,0.7470721999998204,0.9304298999923049,1.1137071999983164,1.2971158000000287,1.4803494999941904,1.6636713000043528,1.8469919999915874,2.0303353000053903,2.213634400002775,,,88.53590289999556,None,88.53590289999556,None,90.76908209999965,None,90.76908209999965,None,left,2.0168405000003986,90.76908209999965,None,92.81894689999172,None,92.81894689999172,None,left,0.5268028999998933,92.81894689999172,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag2,2,3,5,0.12667399999999995,0.05,0.2799999999999998,ramp,,,,,0,11,11,11,,,,,,,mummy.jpg,cocktailshrimp02.jpg,tulip02.jpg,boxingglove01.jpg,flag.jpg,trophy01.jpg,hammerheadshark.jpg,pingpongtable.jpg,birdfeeder.jpg,noparkingsign.jpg,penguin.jpg,xylophone.jpg,makiroll.jpg,blender.jpg,bow.jpg,tortoise01.jpg,eyepatch.jpg,,,,,,,0,1,7,,,,,.\resources\flag.jpg,,,1,,,,,,,,,1,,,,,,,,,99.01856070998765,None,None,99.01856070998765,None,,,,,,,93.38558469999407,96.13580329999968,93.38558469999407,96.13580329999968,95.86915779999981,None,0.18000940000638366,0.3634105999954045,0.5466616000048816,0.7133521000068868,0.8962238999956753,1.062894500006223,1.246182000002591,1.4295124000054784,,,,,,,96.38581309998699,None,96.38581309998699,None,97.81862059999548,None,97.81862059999548,None,right,1.0151418000023114,97.81862059999548,None,98.86855139999534,None,98.86855139999534,None,left,0.13329699999303557,98.86855139999534,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,4,5,0.12000799999999995,0.05,0.2599999999999998,ramp,,,,,0,12,12,12,,,,,,,chair.jpg,holdfast.jpg,banjo.jpg,penguin.jpg,tortoise01.jpg,birdfeeder.jpg,dolphin01.jpg,tulip02.jpg,hammerheadshark.jpg,noparkingsign.jpg,africanelephant.jpg,ant.jpg,blender.jpg,cocktailshrimp02.jpg,pingpongtable.jpg,mummy.jpg,acousticguitar02.jpg,,,,,,,1,0,7,,,,,.\resources\tortoise01.jpg,,,1,,,,,,,,,1,,,,,,,,,104.93484920999909,None,None,104.93484920999909,None,,,,,,,99.03520419998677,101.78545779999695,99.03520419998677,101.78545779999695,101.51880529998743,None,0.18107010000676382,0.347720699995989,0.5143681000045035,0.6810285999963526,0.8644219999987399,1.0310060000047088,1.19765180000104,1.364351700001862,,,,,,,102.01834539999254,None,102.01834539999254,None,103.40161879999505,None,103.40161879999505,None,left,1.328084700013278,103.40161879999505,None,104.76815889999853,None,104.76815889999853,None,right,0.13784250000026077,104.76815889999853,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag7,7,5,12,0.11334199999999994,0.05,0.2399999999999998,ramp,,,,,0,13,13,13,,,,,,,triangle.jpg,trophy01.jpg,tulip02.jpg,penguin.jpg,moon.jpg,boxingglove01.jpg,tortoise01.jpg,noparkingsign.jpg,banjo.jpg,eyepatch.jpg,chair.jpg,mummy.jpg,makiroll.jpg,africanelephant.jpg,shovel01.jpg,cashregister01.jpg,holdfast.jpg,,,,,,,0,0,14,,,,,.\resources\mummy.jpg,,,1,,,,,,,,,1,,,,,,,,,110.98444680999383,None,None,110.98444680999383,None,,,,,,,104.95148179998796,107.70170659999712,104.95148179998796,107.70170659999712,107.43511899998703,None,0.16418419999536127,0.3304290999949444,0.4971335000009276,0.6637170999892987,0.8303794999956153,0.9803721999924164,1.1470472999935737,1.3137195999879623,1.480322299990803,1.6469856999901822,1.7970510000013746,1.963672999991104,2.130297600000631,2.296999899990624,107.93462169999839,None,107.93462169999839,None,110.41779369999131,None,110.41779369999131,None,right,0.31992679998802487,110.41779369999131,None,110.76776099999552,None,110.76776099999552,None,right,0.18599410000024363,110.76776099999552,None,2.463623599993298,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,3,4,0.10667599999999994,0.05,0.2199999999999998,ramp,,,,,0,14,14,14,,,,,,,cocktailshrimp02.jpg,blender.jpg,shovel01.jpg,banjo.jpg,dolphin01.jpg,hammerheadshark.jpg,chair.jpg,ant.jpg,tortoise01.jpg,boxingglove01.jpg,trophy01.jpg,triangle.jpg,candycane01a.jpg,africanelephant.jpg,xylophone.jpg,cashregister01.jpg,acousticguitar02.jpg,,,,,,,0,0,6,,,,,.\resources\banjo.jpg,,,1,,,,,,,,,1,,,,,,,,,117.13410890999076,None,None,117.13410890999076,None,,,,,,,111.00105899998744,113.75132359999407,111.00105899998744,113.75132359999407,113.48466219998954,None,0.1649211999902036,0.31449639999482315,0.4811153999908129,0.6310804999957327,0.7977298999903724,0.9477483999944525,1.0977273999887984,,,,,,,,113.9842498999933,None,113.9842498999933,None,115.10083419999864,None,115.10083419999864,None,right,1.0928602000058163,115.10083419999864,None,116.2341207999998,None,116.2341207999998,None,right,0.8796860000002198,116.2341207999998,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,5,11,0.1,0.05,0.2,main,,,,,0,15,15,15,,,,,,,cashregister01.jpg,penguin.jpg,candycane01a.jpg,eyepatch.jpg,blender.jpg,noparkingsign.jpg,africanelephant.jpg,hammerheadshark.jpg,moon.jpg,birdfeeder.jpg,xylophone.jpg,ant.jpg,alligator.jpg,chair.jpg,trophy01.jpg,pingpongtable.jpg,banjo.jpg,,,,,,,1,1,13,,,,,.\resources\xylophone.jpg,,,1,,,,,,,,,1,,,,,,,,,124.13358200999501,None,None,124.13358200999501,None,,,,,,,117.15072059999511,119.90058109999518,117.15072059999511,119.90058109999518,119.63393299999007,None,0.16450210000039078,0.31451599999854807,0.46449280000524595,0.614484599995194,0.7644623000087449,0.9145009000058053,1.064460000008694,1.2144461999996565,1.364481099997647,1.5143784999963827,1.6643828000087524,1.8143777000077534,1.964361699996516,2.114368199996534,120.13389889999235,None,120.13389889999235,None,122.26708029999281,None,122.26708029999281,None,left,1.070722599994042,122.26708029999281,None,123.38362949999282,None,123.38362949999282,None,left,0.7300634999992326,123.38362949999282,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,5,6,0.1,0.05,0.2,main,,,,,0,16,16,16,,,,,,,moon.jpg,cocktailshrimp02.jpg,pingpongtable.jpg,eyepatch.jpg,shovel01.jpg,dolphin01.jpg,candycane01a.jpg,makiroll.jpg,trophy01.jpg,xylophone.jpg,ant.jpg,noparkingsign.jpg,flag.jpg,hammerheadshark.jpg,africanelephant.jpg,alligator.jpg,mummy.jpg,,,,,,,0,0,8,,,,,.\resources\dolphin01.jpg,,,1,,,,,,,,,0,,,,,,,,,130.34982460999453,None,None,130.34982460999453,None,,,,,,,124.15024179998727,126.90051579999272,124.15024179998727,126.90051579999272,126.63384029999725,None,0.16367280000122264,0.3136621000012383,0.4636042000056477,0.6136090000072727,0.7635952000127872,0.9136083000048529,1.0635938000050373,1.2136099000053946,1.3635448000131873,,,,,,127.13339699999779,None,127.13339699999779,None,128.51661829999648,None,128.51661829999648,None,right,1.5651776000013342,128.51661829999648,None,130.11651329998858,None,130.11651329998858,None,left,0.2132774000056088,130.11651329998858,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag5,5,3,8,0.1,0.05,0.2,main,,,,,0,17,17,17,,,,,,,xylophone.jpg,flag.jpg,dolphin01.jpg,tulip02.jpg,bow.jpg,hammerheadshark.jpg,tortoise01.jpg,chair.jpg,holdfast.jpg,cocktailshrimp02.jpg,makiroll.jpg,pingpongtable.jpg,boxingglove01.jpg,alligator.jpg,eyepatch.jpg,moon.jpg,blender.jpg,,,,,,,0,1,10,,,,,.\resources\chair.jpg,,,1,,,,,,,,,1,,,,,,,,,136.04943710999504,None,None,136.04943710999504,None,,,,,,,130.36654459999409,133.11631109999144,130.36654459999409,133.11631109999144,132.84966009999334,None,0.16444269999919925,0.3145018000068376,0.46457379999628756,0.6144173999928171,0.7644294000056107,0.9139699999941513,1.0639771999994991,1.2139361000008648,1.363965199998347,1.51391949999379,1.6639547999948263,,,,133.349650499993,None,133.349650499993,None,135.0328953999997,None,135.0328953999997,None,right,0.7768785999942338,135.0328953999997,None,135.84944089999772,None,135.84944089999772,None,left,0.1761772000027122,135.84944089999772,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag3,3,4,7,0.1,0.05,0.2,main,,,,,0,18,18,18,,,,,,,boxingglove01.jpg,dolphin01.jpg,blender.jpg,hammerheadshark.jpg,tulip02.jpg,trophy01.jpg,shovel01.jpg,candycane01a.jpg,eyepatch.jpg,penguin.jpg,bow.jpg,xylophone.jpg,mummy.jpg,triangle.jpg,moon.jpg,pingpongtable.jpg,cashregister01.jpg,,,,,,,1,0,9,,,,,.\resources\shovel01.jpg,,,1,,,,,,,,,0,,,,,,,,,142.19903670999628,None,None,142.19903670999628,None,,,,,,,136.06608949998918,138.8163429999986,136.06608949998918,138.8163429999986,138.54970279999543,None,0.16429909999715164,0.31427249999251217,0.4642769999918528,0.6142526999901747,0.7642692999943392,0.9143015000008745,1.0642497999942861,1.2142422000033548,1.364234900000156,1.5142000999912852,,,,,139.04928559999098,None,139.04928559999098,None,140.58248949999688,None,140.58248949999688,None,left,1.235196800000267,140.58248949999688,None,141.8490829999937,None,141.8490829999937,None,left,0.3286166000034427,141.8490829999937,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag2,2,5,7,0.1,0.05,0.2,main,,,,,0,19,19,19,,,,,,,mummy.jpg,xylophone.jpg,flag.jpg,cocktailshrimp02.jpg,bow.jpg,hammerheadshark.jpg,chair.jpg,tortoise01.jpg,penguin.jpg,shovel01.jpg,trophy01.jpg,birdfeeder.jpg,triangle.jpg,tulip02.jpg,cashregister01.jpg,makiroll.jpg,dolphin01.jpg,,,,,,,0,0,9,,,,,.\resources\chair.jpg,,,1,,,,,,,,,1,,,,,,,,,147.83199700998665,None,None,147.83199700998665,None,,,,,,,142.21568039999693,144.9659568999923,142.21568039999693,144.9659568999923,144.69932799998787,None,0.16414249999797903,0.3140918999997666,0.46412400000554044,0.614102500010631,0.7640955000097165,0.9140613000054145,1.0640473000094062,1.2140853000018978,1.3640574000019114,1.5140805000119144,,,,,145.19884099999035,None,145.19884099999035,None,146.73210729999118,None,146.73210729999118,None,right,0.8776399000053061,146.73210729999118,None,147.64868669999123,None,147.64868669999123,None,right,0.16095530000166036,147.64868669999123,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,3,7,0.1,0.05,0.2,main,,,,,0,20,20,20,,,,,,,ant.jpg,acousticguitar02.jpg,boxingglove01.jpg,holdfast.jpg,mummy.jpg,blender.jpg,chair.jpg,pingpongtable.jpg,tortoise01.jpg,hammerheadshark.jpg,cocktailshrimp02.jpg,africanelephant.jpg,dolphin01.jpg,bow.jpg,shovel01.jpg,penguin.jpg,triangle.jpg,,,,,,,0,0,9,,,,,.\resources\chair.jpg,,,1,,,,,,,,,1,,,,,,,,,152.7150183099904,None,None,152.7150183099904,None,,,,,,,147.8486722999951,150.59848529999726,147.8486722999951,150.59848529999726,150.33183629999985,None,0.1647227999928873,0.3147592000022996,0.46471390000078827,0.6148411999893142,0.764679799991427,0.9146775999979582,1.0646733000030508,1.2146581999986665,1.3646869999938644,1.5146219000016572,,,,,150.83179819998622,None,150.83179819998622,None,152.36503399998765,None,152.36503399998765,None,right,0.14863809999951627,152.36503399998765,None,152.54836599998816,None,152.54836599998816,None,right,0.14139409999188501,152.54836599998816,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
