trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,lastPresent,polygon.started,polygon.stopped,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,flipper,opt1_t2,opt2_t2,option1_t1.started,option1_t1.stopped,option2_t1.started,option2_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,opt1_t1,opt2_t1,option1_t2.started,option1_t2.stopped,option2_t2.started,option2_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag3,3,4,7,0.05,0.2,0,137,137,6,treadmill.jpg,church.jpg,cruiseship.jpg,spicerack.jpg,christmaslights.jpg,mailbox02.jpg,noparkingsign.jpg,sink.jpg,pig.jpg,birdnest.jpg,eyepatch.jpg,magneticcompass.jpg,daddylonglegs.jpg,fishingrod.jpg,bowlingball.jpg,cupcake.jpg,banjo.jpg,9,650.8093565000454,None,650.8093565000454,None,650.8093565000454,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,653.3096216000849,None,653.3096216000849,None,left,0.4586058999411762,653.3096216000849,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spicerack.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cupcake.jpg,653.8095646000002,None,653.8095646000002,None,left,0.5745162999955937,653.8095646000002,None,654.4091075399774,None,None,654.4091075399774,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,4,6,0.05,0.2,0,138,138,97,bowlingball.jpg,mummy.jpg,jellybean.jpg,magneticcompass.jpg,jeans01.jpg,sink.jpg,treadmill.jpg,spicerack.jpg,bench01.jpg,noparkingsign.jpg,dandelion.jpg,musicsheet.jpg,church.jpg,eyepatch.jpg,footballhelmet.jpg,cupcake.jpg,daddylonglegs.jpg,8,654.4424337000819,None,654.4424337000819,None,654.4424337000819,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\daddylonglegs.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sink.jpg,656.7093813000247,None,656.7093813000247,None,right,1.0746742999181151,656.7093813000247,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cupcake.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\magneticcompass.jpg,657.8259875000222,None,657.8259875000222,None,left,1.3020850999746472,657.8259875000222,None,659.1588071400183,None,None,659.1588071400183,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,5,9,0.05,0.2,0,139,139,72,church.jpg,banjo.jpg,mailbox02.jpg,chefshat.jpg,magneticcompass.jpg,jellyfish.jpg,footballhelmet.jpg,spicerack.jpg,crab01.jpg,turnstile.jpg,safe.jpg,dandelion.jpg,doghouse.jpg,musicsheet.jpg,statue.jpg,pig.jpg,noparkingsign.jpg,11,659.1754530000035,None,659.1754530000035,None,659.1754530000035,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\crab01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,662.1757025000406,None,662.1757025000406,None,left,0.5365090999985114,662.1757025000406,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\magneticcompass.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\pig.jpg,662.7590070000151,None,662.7590070000151,None,right,0.5931839999975637,662.7590070000151,None,663.3751980399829,None,None,663.3751980399829,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag5,5,3,8,0.05,0.2,0,140,140,120,moon.jpg,showerhead01.jpg,cruiseship.jpg,jellyfish.jpg,christmaslights.jpg,eiffeltower.jpg,pig.jpg,birdnest.jpg,mummy.jpg,fishingrod.jpg,church.jpg,chefshat.jpg,musicsheet.jpg,snowshovel.jpg,noparkingsign.jpg,stool01.jpg,turnstile.jpg,10,663.391827500076,None,663.391827500076,None,663.391827500076,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\turnstile.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\birdnest.jpg,666.1587773000356,None,666.1587773000356,None,left,0.457365500042215,666.1587773000356,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,666.6587436000118,None,666.6587436000118,None,left,0.4694630999583751,666.6587436000118,None,667.1587291400065,None,None,667.1587291400065,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,5,9,0.05,0.2,0,141,141,78,leafblower01.jpg,mailbox02.jpg,christmaslights.jpg,cupcake.jpg,turnstile.jpg,banjo.jpg,bowlingball.jpg,snowshovel.jpg,jeans01.jpg,fishingrod.jpg,musicsheet.jpg,moon.jpg,swordfish.jpg,dandelion.jpg,showerhead01.jpg,jellybean.jpg,daddylonglegs.jpg,11,667.19203809998,None,667.19203809998,None,667.19203809998,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jeans01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\daddylonglegs.jpg,670.1918404999888,None,670.1918404999888,None,left,0.43223969999235123,670.1918404999888,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\turnstile.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellybean.jpg,670.6584856000263,None,670.6584856000263,None,right,0.39759539999067783,670.6584856000263,None,671.0751485400251,None,None,671.0751485400251,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag5,5,4,9,0.05,0.2,0,142,142,125,daddylonglegs.jpg,jeans01.jpg,bench01.jpg,sink.jpg,cupcake.jpg,statue.jpg,doghouse.jpg,pig.jpg,banjo.jpg,bowlingball.jpg,eyepatch.jpg,dandelion.jpg,showerhead01.jpg,noparkingsign.jpg,jellybean.jpg,magneticcompass.jpg,birdnest.jpg,11,671.1084472000366,None,671.1084472000366,None,671.1084472000366,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\birdnest.jpg,674.1082665000577,None,674.1082665000577,None,right,0.6998619000660256,674.1082665000577,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\magneticcompass.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sink.jpg,674.8415549000492,None,674.8415549000492,None,right,0.47075760003644973,674.8415549000492,None,675.341528840072,None,None,675.341528840072,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,3,10,0.05,0.2,0,143,143,18,eyepatch.jpg,mummy.jpg,cupcake.jpg,cruiseship.jpg,cobra.jpg,treadmill.jpg,trampoline.jpg,statue.jpg,daddylonglegs.jpg,leafblower01.jpg,musicsheet.jpg,noparkingsign.jpg,showerhead01.jpg,jellybean.jpg,moon.jpg,mailbox02.jpg,pig.jpg,12,675.3577352000866,None,675.3577352000866,None,675.3577352000866,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\leafblower01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\pig.jpg,678.6246767999837,None,678.6246767999837,None,left,0.3994003999978304,678.6246767999837,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cupcake.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mailbox02.jpg,679.0579973000567,None,679.0579973000567,None,right,0.5900935999816284,679.0579973000567,None,679.6745807399857,None,None,679.6745807399857,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,3,9,0.05,0.2,0,144,144,137,mummy.jpg,crab01.jpg,bench01.jpg,daddylonglegs.jpg,footballhelmet.jpg,birdnest.jpg,chefshat.jpg,dandelion.jpg,safe.jpg,mailbox02.jpg,musicsheet.jpg,eiffeltower.jpg,turnstile.jpg,banjo.jpg,spicerack.jpg,jellybean.jpg,fishingrod.jpg,11,679.7078983000247,None,679.7078983000247,None,679.7078983000247,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\safe.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,682.7077134000137,None,682.7077134000137,None,right,0.7643539999844506,682.7077134000137,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellybean.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bench01.jpg,683.507648000028,None,683.507648000028,None,right,0.43649450002703816,683.507648000028,None,683.9742920400458,None,None,683.9742920400458,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag5,5,5,10,0.05,0.2,0,145,145,157,jeans01.jpg,trampoline.jpg,dandelion.jpg,showerhead01.jpg,bench01.jpg,cruiseship.jpg,mailbox02.jpg,eyepatch.jpg,noparkingsign.jpg,cobra.jpg,snowshovel.jpg,daddylonglegs.jpg,treadmill.jpg,stool01.jpg,turnstile.jpg,jellybean.jpg,mummy.jpg,12,684.0076153000118,None,684.0076153000118,None,684.0076153000118,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cobra.jpg,687.274071300053,None,687.274071300053,None,right,0.5100662000477314,687.274071300053,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellybean.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bench01.jpg,687.8240676000714,None,687.8240676000714,None,left,0.3841363999526948,687.8240676000714,None,688.2239977400168,None,None,688.2239977400168,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag1,1,3,4,0.05,0.2,0,146,146,92,cupcake.jpg,spicerack.jpg,jeans01.jpg,footballhelmet.jpg,treadmill.jpg,leafblower01.jpg,cruiseship.jpg,pig.jpg,doghouse.jpg,birdnest.jpg,musicsheet.jpg,swordfish.jpg,eiffeltower.jpg,eyepatch.jpg,snowshovel.jpg,banjo.jpg,stool01.jpg,6,688.2407059000107,None,688.2407059000107,None,688.2407059000107,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\footballhelmet.jpg,690.0068065000232,None,690.0068065000232,None,right,1.3375526000745595,690.0068065000232,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jeans01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,691.3900390000781,None,691.3900390000781,None,left,0.4420974999666214,691.3900390000781,None,691.8567105400725,None,None,691.8567105400725,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,5,12,0.05,0.2,0,147,147,9,cruiseship.jpg,banjo.jpg,crab01.jpg,trampoline.jpg,showerhead01.jpg,footballhelmet.jpg,statue.jpg,doghouse.jpg,leafblower01.jpg,dandelion.jpg,birdnest.jpg,noparkingsign.jpg,fishingrod.jpg,musicsheet.jpg,christmaslights.jpg,moon.jpg,swordfish.jpg,,691.890005000052,None,691.890005000052,None,691.890005000052,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,695.6568595999852,None,695.6568595999852,None,right,0.6073482999345288,695.6568595999852,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\showerhead01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\moon.jpg,696.3068284000037,None,696.3068284000037,None,right,0.46125049993861467,696.3068284000037,None,696.7901392400381,None,None,696.7901392400381,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,4,6,0.05,0.2,0,148,148,65,pig.jpg,magneticcompass.jpg,church.jpg,musicsheet.jpg,birdnest.jpg,cruiseship.jpg,mummy.jpg,eiffeltower.jpg,moon.jpg,jeans01.jpg,eyepatch.jpg,doghouse.jpg,bench01.jpg,sink.jpg,swordfish.jpg,noparkingsign.jpg,jellybean.jpg,8,696.8234628000064,None,696.8234628000064,None,696.8234628000064,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellybean.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,699.090014400077,None,699.090014400077,None,right,0.5981148000573739,699.090014400077,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,699.7232690000674,None,699.7232690000674,None,left,0.34886799997184426,699.7232690000674,None,700.0899494400364,None,None,700.0899494400364,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,5,9,0.05,0.2,0,149,149,41,mailbox02.jpg,church.jpg,sink.jpg,musicsheet.jpg,fishingrod.jpg,trampoline.jpg,eiffeltower.jpg,statue.jpg,birdnest.jpg,turnstile.jpg,christmaslights.jpg,cruiseship.jpg,snowshovel.jpg,jellyfish.jpg,bench01.jpg,spicerack.jpg,noparkingsign.jpg,11,700.1232491000555,None,700.1232491000555,None,700.1232491000555,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\birdnest.jpg,703.1230551999761,None,703.1230551999761,None,right,0.5491617999505252,703.1230551999761,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spicerack.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,703.7063490999863,None,703.7063490999863,None,left,0.32579959998838603,703.7063490999863,None,704.0563635400613,None,None,704.0563635400613,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,3,7,0.05,0.2,0,150,150,122,cupcake.jpg,jellyfish.jpg,musicsheet.jpg,bench01.jpg,spicerack.jpg,christmaslights.jpg,statue.jpg,noparkingsign.jpg,showerhead01.jpg,eyepatch.jpg,pig.jpg,footballhelmet.jpg,leafblower01.jpg,safe.jpg,crab01.jpg,cobra.jpg,mummy.jpg,9,704.0896851000143,None,704.0896851000143,None,704.0896851000143,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\statue.jpg,706.5894935000688,None,706.5894935000688,None,right,0.7626224999548867,706.5894935000688,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cobra.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,707.3890005000867,None,707.3890005000867,None,left,0.3551277000224218,707.3890005000867,None,707.772313440044,None,None,707.772313440044,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,4,6,0.05,0.2,0,151,151,103,bench01.jpg,banjo.jpg,christmaslights.jpg,noparkingsign.jpg,cobra.jpg,mummy.jpg,turnstile.jpg,safe.jpg,eyepatch.jpg,mailbox02.jpg,cruiseship.jpg,jellyfish.jpg,spicerack.jpg,pig.jpg,jellybean.jpg,treadmill.jpg,stool01.jpg,8,707.7889864000026,None,707.7889864000026,None,707.7889864000026,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,710.0559312000405,None,710.0559312000405,None,left,0.6641438000369817,710.0559312000405,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\treadmill.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,710.7558959000744,None,710.7558959000744,None,left,0.4442417999962345,710.7558959000744,None,711.2225701400894,None,None,711.2225701400894,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,5,11,0.05,0.2,0,152,152,8,eiffeltower.jpg,moon.jpg,cruiseship.jpg,footballhelmet.jpg,bench01.jpg,showerhead01.jpg,doghouse.jpg,crab01.jpg,leafblower01.jpg,daddylonglegs.jpg,treadmill.jpg,sink.jpg,jeans01.jpg,musicsheet.jpg,jellybean.jpg,mailbox02.jpg,fishingrod.jpg,13,711.2558407000033,None,711.2558407000033,None,711.2558407000033,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\treadmill.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,714.7556491000578,None,714.7556491000578,None,left,0.8124348999699578,714.7556491000578,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bench01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mailbox02.jpg,715.6055972999893,None,715.6055972999893,None,right,0.41047359991353005,715.6055972999893,None,716.0388950399938,None,None,716.0388950399938,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag1,1,3,4,0.05,0.2,0,153,153,95,magneticcompass.jpg,leafblower01.jpg,sink.jpg,stool01.jpg,jeans01.jpg,church.jpg,cupcake.jpg,moon.jpg,banjo.jpg,pig.jpg,bench01.jpg,treadmill.jpg,jellyfish.jpg,spicerack.jpg,chefshat.jpg,fishingrod.jpg,snowshovel.jpg,6,716.0721943000099,None,716.0721943000099,None,716.0721943000099,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\snowshovel.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,717.838786700042,None,717.838786700042,None,right,0.6494601001031697,717.838786700042,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sink.jpg,718.5220494000241,None,718.5220494000241,None,right,1.2540549000259489,718.5220494000241,None,719.8048810400651,None,None,719.8048810400651,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,5,11,0.05,0.2,0,154,154,135,mailbox02.jpg,birdnest.jpg,dandelion.jpg,noparkingsign.jpg,christmaslights.jpg,moon.jpg,eiffeltower.jpg,statue.jpg,daddylonglegs.jpg,bowlingball.jpg,cruiseship.jpg,jellybean.jpg,stool01.jpg,bench01.jpg,fishingrod.jpg,snowshovel.jpg,leafblower01.jpg,13,719.8386637000367,None,719.8386637000367,None,719.8386637000367,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\leafblower01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,723.3384353000438,None,723.3384353000438,None,right,0.597782300086692,723.3384353000438,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\christmaslights.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\snowshovel.jpg,723.9717085000593,None,723.9717085000593,None,right,0.48440499999560416,723.9717085000593,None,724.4878935400047,None,None,724.4878935400047,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,5,7,0.05,0.2,0,155,155,32,snowshovel.jpg,bowlingball.jpg,showerhead01.jpg,safe.jpg,sink.jpg,chefshat.jpg,moon.jpg,cupcake.jpg,bench01.jpg,jellybean.jpg,birdnest.jpg,noparkingsign.jpg,cobra.jpg,fishingrod.jpg,dandelion.jpg,mummy.jpg,cruiseship.jpg,9,724.5045583000174,None,724.5045583000174,None,724.5045583000174,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\moon.jpg,727.0048441999825,None,727.0048441999825,None,right,0.5392329000169411,727.0048441999825,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sink.jpg,727.5881337000756,None,727.5881337000756,None,left,0.48398560006171465,727.5881337000756,None,728.0881860399968,None,None,728.0881860399968,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,3,7,0.05,0.2,0,156,156,42,treadmill.jpg,trampoline.jpg,doghouse.jpg,cupcake.jpg,moon.jpg,sink.jpg,mailbox02.jpg,mummy.jpg,snowshovel.jpg,statue.jpg,chefshat.jpg,stool01.jpg,cruiseship.jpg,jellybean.jpg,leafblower01.jpg,turnstile.jpg,magneticcompass.jpg,9,728.1047605000203,None,728.1047605000203,None,728.1047605000203,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mailbox02.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\magneticcompass.jpg,730.6379292000784,None,730.6379292000784,None,right,1.0901696999790147,730.6379292000784,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\turnstile.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\doghouse.jpg,731.7707602999872,None,731.7707602999872,None,right,0.501412499928847,731.7707602999872,None,732.287418640044,None,None,732.287418640044,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,5,9,0.05,0.2,0,157,157,114,moon.jpg,christmaslights.jpg,magneticcompass.jpg,spicerack.jpg,swordfish.jpg,dandelion.jpg,eiffeltower.jpg,stool01.jpg,musicsheet.jpg,pig.jpg,statue.jpg,banjo.jpg,jeans01.jpg,sink.jpg,church.jpg,birdnest.jpg,fishingrod.jpg,11,732.3040569000877,None,732.3040569000877,None,732.3040569000877,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,735.3376592000714,None,735.3376592000714,None,right,0.6865599000593647,735.3376592000714,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\birdnest.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,736.0709563000128,None,736.0709563000128,None,left,0.3373507000505924,736.0709563000128,None,736.437157240056,None,None,736.437157240056,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,3,10,0.05,0.2,0,158,158,158,footballhelmet.jpg,sink.jpg,musicsheet.jpg,christmaslights.jpg,mailbox02.jpg,crab01.jpg,church.jpg,snowshovel.jpg,birdnest.jpg,daddylonglegs.jpg,spicerack.jpg,banjo.jpg,eiffeltower.jpg,cobra.jpg,doghouse.jpg,safe.jpg,stool01.jpg,12,736.4708780000219,None,736.4708780000219,None,736.4708780000219,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\daddylonglegs.jpg,739.7373485000571,None,739.7373485000571,None,right,0.4148010000353679,739.7373485000571,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\safe.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,740.1873207000317,None,740.1873207000317,None,left,0.33285110001452267,740.1873207000317,None,740.5373342399835,None,None,740.5373342399835,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag5,5,5,10,0.05,0.2,0,159,159,56,leafblower01.jpg,turnstile.jpg,cobra.jpg,banjo.jpg,spicerack.jpg,showerhead01.jpg,chefshat.jpg,dandelion.jpg,snowshovel.jpg,mummy.jpg,swordfish.jpg,jeans01.jpg,eyepatch.jpg,church.jpg,safe.jpg,doghouse.jpg,bench01.jpg,12,740.570610600058,None,740.570610600058,None,740.570610600058,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bench01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,743.837097199983,None,743.837097199983,None,right,0.5870400000130758,743.837097199983,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\doghouse.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spicerack.jpg,744.4703714000061,None,744.4703714000061,None,left,0.4499103999696672,744.4703714000061,None,744.9370010400307,None,None,744.9370010400307,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
