trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,text_6.started,text_6.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,13.672515999991447,None,space,8.648808299971279,13.672515999991447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_29_0933,AB_pic_singleT2,2020.2.10,60.03950598821958,
AB,lag4,4,3,7,0.2,0.05,0.5,0,0,0,1,,,,,,,giraffe.jpg,rose.jpg,boxingglove01.jpg,windmill.jpg,arrow02.jpg,cocktailshrimp02.jpg,moose.jpg,armadillo.jpg,grizzly.jpg,icecube02.jpg,cashregister01.jpg,fireplace.jpg,spiderweb.jpg,helicopter.jpg,frenchfries.jpg,hand01b.jpg,englishcucumber.jpg,22.417912399978377,25.172250500007067,24.872186099993996,None,0,1,9,25.36608000000706,None,25.36608000000706,None,.\resources\moose.jpg,27.88616069999989,None,1,27.88616069999989,None,right,0.9380128999473527,27.88616069999989,None,28.85465519997524,None,28.85465519997524,None,1,left,0.1961608999990858,28.85465519997524,None,29.08508200000506,None,30.087809530016965,None,None,30.087809530016965,None,,001,2021_Mar_29_0933,AB_pic_singleT2,2020.2.10,60.03950598821958,
AB,lag3,3,5,8,0.2,0.05,0.5,0,1,1,10,,,,,,,holdfast.jpg,cross01.jpg,slug.jpg,doghouse.jpg,mouse.jpg,pumpkin.jpg,ducttape.jpg,brownsugar.jpg,xylophone.jpg,cow.jpg,wallclock.jpg,raccoon.jpg,wheelchair.jpg,statue.jpg,shovel01.jpg,scooter.jpg,boxingglove01.jpg,30.08789570000954,32.853514400019776,32.58694010000909,None,1,1,10,33.0886724999873,None,33.0886724999873,None,.\resources\brownsugar.jpg,35.83957690000534,None,1,35.83957690000534,None,left,0.8821432000258937,35.83957690000534,None,36.75251489999937,None,36.75251489999937,None,1,left,0.1489834999665618,36.75251489999937,None,36.91945919999853,None,37.91855132997735,None,None,37.91855132997735,None,,001,2021_Mar_29_0933,AB_pic_singleT2,2020.2.10,60.03950598821958,
AB,lag4,4,4,8,0.2,0.05,0.5,0,2,2,13,,,,,,,sausage.jpg,marble.jpg,daddylonglegs.jpg,waterfall.jpg,dragonfly01.jpg,football.jpg,bow.jpg,tortoise01.jpg,tarantula.jpg,sledgehammer.jpg,chainsaw.jpg,toucan.jpg,mummy.jpg,chimney.jpg,cow.jpg,mrpotatohead.jpg,humanskeleton.jpg,37.92428669997025,40.68439359997865,40.41794889996527,None,0,1,10,40.91777629998978,None,40.91777629998978,None,.\resources\tortoise01.jpg,43.66765590000432,None,1,43.66765590000432,None,right,1.1480288000311702,43.66765590000432,None,44.83355019998271,None,44.83355019998271,None,1,left,0.18911649996880442,44.83355019998271,None,45.0498043000116,None,46.04959752997384,None,None,46.04959752997384,None,,001,2021_Mar_29_0933,AB_pic_singleT2,2020.2.10,60.03950598821958,
AB,lag2,2,3,5,0.2,0.05,0.5,0,3,3,4,,,,,,,microwave.jpg,squirrel.jpg,seagull.jpg,triangle.jpg,swordfish.jpg,cupcake.jpg,funnel.jpg,hockeystick.jpg,cannon.jpg,bullet.jpg,skateboard.jpg,beaver.jpg,dragonfly01.jpg,marble.jpg,grizzly.jpg,pig.jpg,mattress.jpg,46.05166449997341,48.81562389997998,48.5489359999774,None,0,1,7,49.04886979999719,None,49.04886979999719,None,.\resources\swordfish.jpg,51.04888680001022,None,1,51.04888680001022,None,right,0.9524334999732673,51.04888680001022,None,52.03118869999889,None,52.03118869999889,None,1,left,0.20471680001355708,52.03118869999889,None,52.2644271000172,None,53.26428042997141,None,None,53.26428042997141,None,,001,2021_Mar_29_0933,AB_pic_singleT2,2020.2.10,60.03950598821958,
AB,lag1,1,4,5,0.2,0.05,0.5,0,4,4,12,,,,,,,fridge.jpg,slug.jpg,seal.jpg,skateboard.jpg,urinal.jpg,hockeystick.jpg,horseshoe.jpg,microwave.jpg,moon.jpg,zebra.jpg,acousticguitar02.jpg,ceilingfan01.jpg,coffeemaker.jpg,cashregister01.jpg,lip.jpg,uprightpiano01.jpg,fireplace.jpg,53.26582849997794,56.02985509997234,55.76348660001531,None,1,1,7,56.263354299997445,None,56.263354299997445,None,.\resources\urinal.jpg,58.26330849999795,None,1,58.26330849999795,None,left,0.9789927999954671,58.26330849999795,None,59.26273899996886,None,59.26273899996886,None,1,left,0.23708530003204942,59.26273899996886,None,59.528832699987106,None,60.52864223001525,None,None,60.52864223001525,None,,001,2021_Mar_29_0933,AB_pic_singleT2,2020.2.10,60.03950598821958,
,,,,,,,,,,,,,,,,,,waterfall.jpg,hand01b.jpg,bow.jpg,lightswitch01.jpg,harmonica.jpg,crab01.jpg,knee.jpg,worldmap.jpg,trampoline.jpg,exitsign.jpg,volleyball.jpg,fireplace.jpg,toilet.jpg,toad.jpg,baseballbat.jpg,turnstile.jpg,drumset.jpg,60.528981400013436,63.29446880001342,63.02800310001476,None,1,1,11,63.52794060000451,None,63.52794060000451,None,.\resources\lightswitch01.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
