trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,9.323166699992726,None,space,1.320775300002424,9.323166699992726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,0,0,0,,,,,,,,,,,cobra.jpg,bathtub.jpg,whiteout.jpg,tulip02.jpg,porcupine.jpg,bumpercar.jpg,footballhelmet.jpg,waterfall.jpg,safe.jpg,parkingmeter.jpg,well.jpg,sausage.jpg,mummy.jpg,popcorn.jpg,ipad02.jpg,foldingchair.jpg,brownsugar.jpg,10.723855799995363,13.473238499995205,10.723855799995363,13.473238499995205,13.206628900006763,None,1,1,13,13.706729199999245,None,13.706729199999245,None,.\resources\well.jpg,17.20633590000216,None,1,17.20633590000216,None,left,0.5096508000133326,17.20633590000216,None,17.75648939999519,None,0,17.75648939999519,None,right,0.0874657000094885,17.75648939999519,None,17.88974589999998,None,18.889552490002824,None,None,18.889552490002824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.906224999998813,None,space,0.6958241000102134,18.906224999998813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,windmill.jpg,waterfall.jpg,bowlingpin.jpg,ipad02.jpg,sink.jpg,sausage.jpg,safe.jpg,acousticguitar02.jpg,football.jpg,popcorn.jpg,cow.jpg,funnel.jpg,mummy.jpg,porcupine.jpg,well.jpg,kite.jpg,steeringwheel.jpg,,,,,,,0,1,13,,,,,.\resources\cow.jpg,,,0,,,,,,,,,0,,,,,,,,,27.505583790002856,None,None,27.505583790002856,None,,,,,,,19.689527399998042,22.439300900005037,19.689527399998042,22.439300900005037,22.17266739999468,None,0.26567619999696035,0.515671699991799,0.7656545999925584,1.015667100000428,1.2656274999899324,1.5156772999907844,1.7656867999903625,2.0155651999957627,2.2655624999897555,2.515559499996016,2.765509999997448,3.0155429000005824,3.2654729999921983,3.5154836000001524,22.672777500003576,None,22.672777500003576,None,26.189071800006786,None,26.189071800006786,None,right,0.8868846999976085,26.189071800006786,None,27.122314799999003,None,27.122314799999003,None,left,0.3536365000036312,27.122314799999003,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag4,4,4,8,0.193334,0.05,0.48,ramp,,,,,0,1,1,1,,,,,,,parkingmeter.jpg,windmill.jpg,well.jpg,ipad02.jpg,cobra.jpg,porcupine.jpg,popcorn.jpg,shower.jpg,foldingchair.jpg,mummy.jpg,tulip02.jpg,boat.jpg,sausage.jpg,funnel.jpg,steeringwheel.jpg,bathtub.jpg,fingerprint.jpg,,,,,,,1,0,10,,,,,.\resources\shower.jpg,,,1,,,,,,,,,1,,,,,,,,,34.721800689995874,None,None,34.721800689995874,None,,,,,,,27.52230339999369,30.272084399999585,27.52230339999369,30.272084399999585,30.00544419999642,None,0.24783690000185743,0.4978521000011824,0.731120500000543,0.9811587000003783,1.2311388999951305,1.4644690999994054,1.7144390000030398,1.9477627000014763,2.197727200007648,2.4477304000029108,2.6810390000027837,,,,30.505436399995233,None,30.505436399995233,None,33.205260799993994,None,33.205260799993994,None,left,1.1027647000009893,33.205260799993994,None,34.3551543999929,None,34.3551543999929,None,right,0.3367610999994213,34.3551543999929,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag7,7,4,11,0.186668,0.05,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,well.jpg,steeringwheel.jpg,bowlingpin.jpg,sink.jpg,pingpongtable.jpg,ipad02.jpg,shower.jpg,football.jpg,popcorn.jpg,mummy.jpg,parkingmeter.jpg,tulip02.jpg,cobra.jpg,bumpercar.jpg,acousticguitar02.jpg,kite.jpg,porcupine.jpg,,,,,,,1,1,13,,,,,.\resources\parkingmeter.jpg,,,1,,,,,,,,,0,,,,,,,,,42.27132288999856,None,None,42.27132288999856,None,,,,,,,34.73864460000186,37.488748599993414,34.73864460000186,37.488748599993414,37.222102200001245,None,0.24821910000173375,0.48088970000389963,0.7141641000052914,0.9475192999962019,1.1974944999965373,1.4308216000063112,1.6641225000057602,1.8974620000080904,2.130783100001281,2.3808152999990853,2.61412320000818,2.847407299996121,3.0806845000042813,3.3140099000011105,37.72164249999332,None,37.72164249999332,None,41.05474910000339,None,41.05474910000339,None,left,0.8452061999996658,41.05474910000339,None,41.93801860000531,None,41.93801860000531,None,left,0.3139194999967003,41.93801860000531,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag5,5,5,10,0.180002,0.05,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,tulip02.jpg,windmill.jpg,steeringwheel.jpg,fingerprint.jpg,ipad02.jpg,acousticguitar02.jpg,boat.jpg,football.jpg,bumpercar.jpg,bowlingpin.jpg,whiteout.jpg,parkingmeter.jpg,bathtub.jpg,popcorn.jpg,footballhelmet.jpg,porcupine.jpg,safe.jpg,,,,,,,0,0,12,,,,,.\resources\bowlingpin.jpg,,,0,,,,,,,,,1,,,,,,,,,49.18754179000389,None,None,49.18754179000389,None,,,,,,,42.288142399993376,45.037810199995874,42.288142399993376,45.037810199995874,44.771203800002695,None,0.2316308999870671,0.46495259999937844,0.6982214999879943,0.9310964999895077,1.1644295000005513,1.3811096999997972,1.6143865999911213,1.8477155000000494,2.080986599990865,2.3143095999985235,2.5310197999933735,2.7643012999906205,2.997634100000141,,45.271109099994646,None,45.271109099994646,None,48.28760979999788,None,48.28760979999788,None,right,0.5003890999942087,48.28760979999788,None,48.82092129999364,None,48.82092129999364,None,right,0.35103890000027604,48.82092129999364,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag2,2,3,5,0.173336,0.05,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,fingerprint.jpg,kite.jpg,bathtub.jpg,footballhelmet.jpg,shower.jpg,cow.jpg,whiteout.jpg,parkingmeter.jpg,tulip02.jpg,football.jpg,mummy.jpg,sausage.jpg,safe.jpg,waterfall.jpg,cobra.jpg,pingpongtable.jpg,brownsugar.jpg,,,,,,,0,0,7,,,,,.\resources\shower.jpg,,,0,,,,,,,,,1,,,,,,,,,55.43711118999927,None,None,55.43711118999927,None,,,,,,,49.2042070000025,51.954048900006455,49.2042070000025,51.954048900006455,51.68740080000134,None,0.23099280000315048,0.44755320000695065,0.6808693000057247,0.8975263000029372,1.1308696000050986,1.347524600001634,1.5641425000067102,1.7974782999954186,,,,,,,52.18736389999685,None,52.18736389999685,None,54.00389579999319,None,54.00389579999319,None,right,0.9360799999994924,54.00389579999319,None,54.98712049999449,None,54.98712049999449,None,right,0.4248049000016181,54.98712049999449,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag3,3,5,8,0.16666999999999998,0.05,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,boat.jpg,cow.jpg,footballhelmet.jpg,mummy.jpg,popcorn.jpg,windmill.jpg,football.jpg,well.jpg,steeringwheel.jpg,sausage.jpg,safe.jpg,bumpercar.jpg,cobra.jpg,bathtub.jpg,kite.jpg,shower.jpg,ipad02.jpg,,,,,,,0,1,10,,,,,.\resources\well.jpg,,,0,,,,,,,,,0,,,,,,,,,62.55329338999873,None,None,62.55329338999873,None,,,,,,,55.453925099995104,58.204005999999936,55.453925099995104,58.204005999999936,57.93695659999503,None,0.23103249999985565,0.44809109999914654,0.6643385000061244,0.8809879000036744,1.0976397000049474,1.3142904999986058,1.5309464000019943,1.7477170000056503,1.9643021000083536,2.1809329000097932,2.397551600006409,,,,58.436903699999675,None,58.436903699999675,None,60.85344960000657,None,60.85344960000657,None,right,0.5585275999910664,60.85344960000657,None,61.453441299992846,None,61.453441299992846,None,left,1.0705681000108598,61.453441299992846,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
AB,lag1,1,4,5,0.16000399999999998,0.05,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,acousticguitar02.jpg,waterfall.jpg,pingpongtable.jpg,funnel.jpg,brownsugar.jpg,well.jpg,foldingchair.jpg,football.jpg,bumpercar.jpg,steeringwheel.jpg,popcorn.jpg,shower.jpg,boat.jpg,footballhelmet.jpg,sausage.jpg,safe.jpg,windmill.jpg,,,,,,,0,1,7,,,,,.\resources\brownsugar.jpg,,,0,,,,,,,,,0,,,,,,,,,68.73625349000504,None,None,68.73625349000504,None,,,,,,,62.569958599997335,65.32024089999322,62.569958599997335,65.32024089999322,65.05315330000303,None,0.21395389999088366,0.4310364999982994,0.630565999992541,0.8472975999902701,1.063903099988238,1.26392019999912,1.4805856999882963,1.6805004999914672,,,,,,,65.55310419999296,None,65.55310419999296,None,67.25304260000121,None,67.25304260000121,None,right,1.0388824999972712,67.25304260000121,None,68.33641699999862,None,68.33641699999862,None,left,0.37950480000290554,68.33641699999862,None,,,001,2021_Mar_17_1137,AB_pic,2020.2.10,59.996316226071606,
