trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,text_6.started,text_6.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,text_8.started,text_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,B0,B1,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,23.294157100026496,None,space,0.6970490000094287,23.294157100026496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,0,0,0,,,,,,,,,,,cow.jpg,curtain.jpg,fireplace.jpg,pingpongtable.jpg,ladder.jpg,tortoise01.jpg,bow.jpg,birdhouse.jpg,spear02.jpg,saltshaker03a.jpg,butterfly.jpg,whiteout.jpg,totempole.jpg,showerhead01.jpg,telescope.jpg,scorpion.jpg,bowlingpin.jpg,24.06084450002527,26.810742100002244,26.527591600024607,None,0,1,13,27.010724599997047,None,27.010724599997047,None,.\resources\butterfly.jpg,30.547322600032203,None,1,30.547322600032203,None,right,0.6357976999715902,30.547322600032203,None,31.227373700006865,None,31.227373700006865,None,1,left,0.40388110000640154,31.227373700006865,None,31.677049999998417,None,32.677440989995375,None,None,32.677440989995375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.67740220000269,None,space,1.0559331999975257,32.67740220000269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,toad.jpg,flag.jpg,statue.jpg,kangaroo.jpg,humanskeleton.jpg,whiteout.jpg,platypus.jpg,cheetah.jpg,electrictoothbrush01c.jpg,alligator.jpg,stubbywrench01a.jpg,wheelbarrow01.jpg,well.jpg,brownsugar.jpg,skunk.jpg,drumset.jpg,cobra.jpg,,,,,0,1,13,,,,,.\resources\stubbywrench01a.jpg,,,1,,,,,,,,,,,1,,,,,,,41.74913569004275,None,None,41.74913569004275,None,,,,,,,33.81054080004105,36.57712309999624,36.277018400025554,None,0.2,36.79379000002518,None,36.79379000002518,None,40.31013900000835,None,40.31013900000835,None,right,0.864986400003545,40.31013900000835,None,41.22690690000309,None,41.22690690000309,None,left,0.4765772999962792,41.22690690000309,None,,,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag4,4,4,8,0.19066666667,0.048,0.48,ramp,,,,,0,1,1,1,,,,,,,accordion01.jpg,grizzly.jpg,alligator.jpg,ear.jpg,turnstile.jpg,cashregister01.jpg,spicerack.jpg,moon.jpg,hockeystick.jpg,peacock.jpg,cruiseship.jpg,greywolf.jpg,kite.jpg,saltshaker03a.jpg,church.jpg,punchingbag.jpg,fortunecookie.jpg,,,,,0,0,10,,,,,.\resources\moon.jpg,,,1,,,,,,,,,,,1,,,,,,,48.38910368998768,None,None,48.38910368998768,None,,,,,,,41.76013469998725,44.50989740004297,44.27667910000309,None,0.19066666667,44.759362799988594,None,44.759362799988594,None,47.4097322000307,None,47.4097322000307,None,right,0.461418799997773,47.4097322000307,None,47.92633270000806,None,47.92633270000806,None,right,0.4089275000151247,47.92633270000806,None,0.35310673647394164,2.342478801249496,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag7,7,4,11,0.18133333334,0.046,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,parkingmeter.jpg,nose.jpg,skippingrope.jpg,key07.jpg,sledgehammer.jpg,toilet.jpg,shower.jpg,dolphin01.jpg,harmonica.jpg,kangaroo.jpg,basketball01.jpg,polarbear.jpg,safe.jpg,kiwi03.jpg,bench01.jpg,snowman.jpg,tank.jpg,,,,,1,1,13,,,,,.\resources\basketball01.jpg,,,1,,,,,,,,,,,1,,,,,,,55.84805809002137,None,None,55.84805809002137,None,,,,,,,48.411408999993,51.17619100003503,50.886894800001755,None,0.18133333334,51.392282899993006,None,51.392282899993006,None,54.60399050003616,None,54.60399050003616,None,left,0.8911931000184268,54.60399050003616,None,55.54278540000087,None,55.54278540000087,None,left,0.2883750000037253,55.54278540000087,None,0.06999159196058531,4.2451267542779005,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag5,5,5,10,0.17200000001000001,0.044,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,raccoon.jpg,toucan.jpg,birdnest.jpg,dreamcatcher.jpg,bullet.jpg,honeybee.jpg,jeep.jpg,zebra.jpg,bed.jpg,trampoline.jpg,ladder.jpg,nunchuk.jpg,footballhelmet.jpg,donut.jpg,exitsign.jpg,seagull.jpg,cloud.jpg,,,,,0,0,12,,,,,.\resources\trampoline.jpg,,,1,,,,,,,,,,,1,,,,,,,62.31840619002469,None,None,62.31840619002469,None,,,,,,,55.87608940002974,58.65773850004189,58.34244000003673,None,0.17200000001000001,58.85899540001992,None,58.85899540001992,None,61.67227650003042,None,61.67227650003042,None,right,0.334987300040666,61.67227650003042,None,62.07545270002447,None,62.07545270002447,None,right,0.20367180003086105,62.07545270002447,None,-0.15427553114164633,5.883731364730259,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag2,2,3,5,0.16266666668000002,0.041999999999999996,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,banjo.jpg,firehydrant.jpg,jeans01.jpg,surfboard.jpg,seal.jpg,windmill.jpg,doghouse.jpg,athleticsock.jpg,bumpercar.jpg,seagull.jpg,key07.jpg,africanelephant.jpg,smokingpipe.jpg,acorn.jpg,flamingo.jpg,pumpkin.jpg,frenchfries.jpg,,,,,1,1,7,,,,,.\resources\seal.jpg,,,1,,,,,,,,,,,1,,,,,,,68.50341939000646,None,None,68.50341939000646,None,,,,,,,62.32653319998644,65.09181750001153,64.81696140003623,None,0.16266666668000002,65.32467460003681,None,65.32467460003681,None,66.99168400000781,None,66.99168400000781,None,left,0.8874662999878637,66.99168400000781,None,67.9415985000087,None,67.9415985000087,None,left,0.5138412999804132,67.9415985000087,None,-0.3337048452037881,7.309458363551968,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag3,3,5,8,0.15333333335000002,0.039999999999999994,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,horse.jpg,accordion01.jpg,dolphin01.jpg,dormer.jpg,baseballbat.jpg,cupcake.jpg,vulture.jpg,fridge.jpg,apron.jpg,uprightpiano01.jpg,platypus.jpg,windmill.jpg,cow.jpg,cashregister01.jpg,fishingrod.jpg,knee.jpg,punchingbag.jpg,,,,,1,1,10,,,,,.\resources\fridge.jpg,,,1,,,,,,,,,,,1,,,,,,,74.9412928899983,None,None,74.9412928899983,None,,,,,,,68.54036839999026,71.2913794000051,71.0243313999963,None,0.15333333335000002,71.52475929999491,None,71.52475929999491,None,73.67454020003788,None,73.67454020003788,None,left,0.9485896000405774,73.67454020003788,None,74.6744602000108,None,74.6744602000108,None,left,0.23686780000571162,74.6744602000108,None,-0.47824498692696127,8.563939030299617,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
AB,lag1,1,4,5,0.14400000002000002,0.03799999999999999,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,bluejay.jpg,ipad02.jpg,dolphin01.jpg,humanskeleton.jpg,tulip02.jpg,daddylonglegs.jpg,toad.jpg,mailbox02.jpg,pig.jpg,jeans01.jpg,kangaroo.jpg,badmintonracket.jpg,lawnmower.jpg,crown.jpg,grizzly.jpg,snowshovel.jpg,wheelchair.jpg,,,,,0,1,7,,,,,.\resources\tulip02.jpg,,,1,,,,,,,,,,,1,,,,,,,80.57426749001024,None,None,80.57426749001024,None,,,,,,,74.95780929998728,77.70810150000034,77.44097639998654,None,0.14400000002000002,77.94092230004026,None,77.94092230004026,None,79.44199190003565,None,79.44199190003565,None,right,0.7891217000433244,79.44199190003565,None,80.27540700003738,None,80.27540700003738,None,left,0.2837849000352435,80.27540700003738,None,-0.5949938269271564,9.679724933669567,,001,2021_Mar_19_1131,AB_pic_singleT2,2020.2.10,60.00996165264041,
