trialType,cndTyp,lag,T1_loc,gap,T2_loc,primePos,stimLen,isi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,polygon.started,polygon.stopped,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,opt2_t1,option1_t1.started,option1_t1.stopped,option2_t1.started,option2_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,opt1_t2,opt2_t2,option1_t2.started,option1_t2.stopped,option2_t2.started,option2_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag3,3,4,0,7,103,0.2,0.15,0,0,0,88,mattress.jpg,leafblower01.jpg,drumset.jpg,anchor.jpg,chimney.jpg,doghouse.jpg,baseballbat.jpg,banjo.jpg,shovel01.jpg,tortoise01.jpg,spiderweb.jpg,lizard.jpg,discoball.jpg,zebra.jpg,bow.jpg,sledgehammer.jpg,volleyball.jpg,5.322169000050053,None,5.322169000050053,None,5.322169000050053,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\anchor.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sledgehammer.jpg,10.515035100048408,None,10.515035100048408,None,left,3.9239456999348477,10.515035100048408,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\baseballbat.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\volleyball.jpg,14.48097469995264,None,14.48097469995264,None,right,0.5738668999401852,14.48097469995264,None,,001,2021_Mar_15_1216,AB_pic,2020.2.10,59.98861414417398,
AB,lag2,2,4,0,6,103,0.2,0.15,0,1,1,77,bumpercar.jpg,telescope.jpg,lightswitch01.jpg,ducttape.jpg,snowshoe.jpg,spiderweb.jpg,baseballbat.jpg,witchhat.jpg,icecube02.jpg,chimney.jpg,whiteout.jpg,leafblower01.jpg,lizard.jpg,bow.jpg,anchor.jpg,drumset.jpg,sledgehammer.jpg,15.114340499974787,None,15.114340499974787,None,15.114340499974787,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\drumset.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\ducttape.jpg,20.381101200007834,None,20.381101200007834,None,right,1.9778669000370428,20.381101200007834,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spiderweb.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sledgehammer.jpg,22.397168299998157,None,22.397168299998157,None,left,0.8657821000088006,22.397168299998157,None,,001,2021_Mar_15_1216,AB_pic,2020.2.10,59.98861414417398,
AB,lag6,6,5,0,11,104,0.2,0.15,0,2,2,74,zebra.jpg,anchor.jpg,ducttape.jpg,motorcycle.jpg,chimney.jpg,lizard.jpg,popcorn.jpg,chefshat.jpg,makiroll.jpg,toad.jpg,banjo.jpg,tortoise01.jpg,blender.jpg,snowman.jpg,microwave.jpg,baseballbat.jpg,well.jpg,23.297093100030906,None,23.297093100030906,None,23.297093100030906,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\chimney.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\baseballbat.jpg,28.563873299979605,None,28.563873299979605,None,left,0.4590528999688104,28.563873299979605,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\well.jpg,29.06381630001124,None,29.06381630001124,None,right,0.4151008001063019,29.06381630001124,None,,001,2021_Mar_15_1216,AB_pic,2020.2.10,59.98861414417398,
AB,lag5,5,5,0,10,104,0.2,0.15,0,3,3,94,windshieldwiper02.jpg,well.jpg,lizard.jpg,ducttape.jpg,chimney.jpg,popcorn.jpg,sledgehammer.jpg,moon.jpg,microwave.jpg,bow.jpg,makiroll.jpg,lightswitch01.jpg,banjo.jpg,whiteout.jpg,spiderweb.jpg,witchhat.jpg,shovel01.jpg,29.513357099960558,None,29.513357099960558,None,29.513357099960558,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\witchhat.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\chimney.jpg,34.78012630005833,None,34.78012630005833,None,right,1.3948548999615014,34.78012630005833,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\shovel01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bow.jpg,36.2133808999788,None,36.2133808999788,None,left,0.6975872999755666,36.2133808999788,None,,001,2021_Mar_15_1216,AB_pic,2020.2.10,59.98861414417398,
AB,lag6,6,5,0,11,104,0.2,0.15,0,4,4,45,makiroll.jpg,shovel01.jpg,well.jpg,motorcycle.jpg,zebra.jpg,chimney.jpg,snowshoe.jpg,mrpotatohead.jpg,trumpet.jpg,blender.jpg,ducttape.jpg,tortoise01.jpg,discoball.jpg,volleyball.jpg,sledgehammer.jpg,toilet.jpg,leafblower01.jpg,36.946235300041735,None,36.946235300041735,None,36.946235300041735,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\toilet.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\zebra.jpg,42.212990100029856,None,42.212990100029856,None,right,0.5460034999996424,42.212990100029856,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\ducttape.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\leafblower01.jpg,42.796270100050606,None,42.796270100050606,None,right,0.47478779999073595,42.796270100050606,None,,001,2021_Mar_15_1216,AB_pic,2020.2.10,59.98861414417398,
AB,lag4,4,3,0,7,102,0.2,0.15,0,5,5,128,icecube02.jpg,anchor.jpg,baseballbat.jpg,chimney.jpg,discoball.jpg,microwave.jpg,zebra.jpg,whiteout.jpg,doghouse.jpg,toilet.jpg,blender.jpg,motorcycle.jpg,drumset.jpg,well.jpg,spiderweb.jpg,tortoise01.jpg,moon.jpg,43.32957269996405,None,43.32957269996405,None,43.32957269996405,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\tortoise01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\baseballbat.jpg,48.595880300039425,None,48.595880300039425,None,right,0.49920159997418523,48.595880300039425,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\moon.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\zebra.jpg,49.12921100005042,None,49.12921100005042,None,left,0.3977906999643892,49.12921100005042,None,,001,2021_Mar_15_1216,AB_pic,2020.2.10,59.98861414417398,
,,,,,,,,,,,,,spiderweb.jpg,toilet.jpg,snowman.jpg,toad.jpg,table01.jpg,shovel01.jpg,drumset.jpg,bumpercar.jpg,trumpet.jpg,lizard.jpg,tortoise01.jpg,icecube02.jpg,mattress.jpg,volleyball.jpg,chefshat.jpg,leafblower01.jpg,ducttape.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
