trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,space,4.163412800000515,5.732715699996334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_31_1439,AB_pic_singleT2,2020.2.10,60.00186005785491,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,0,0,0,,,,,,,,,5.732715699996334,None,kite.jpg,squid.jpg,candycane01a.jpg,parkingmeter.jpg,fishskeleton.jpg,slug.jpg,chainsaw.jpg,drumstick.jpg,scooter.jpg,wallclock.jpg,xylophone.jpg,christmastree.jpg,ducttape.jpg,cigar.jpg,jeans01.jpg,beaver.jpg,ladder.jpg,9.968499600014184,12.71890869998606,12.45212219998939,None,0,1,13,12.95218369999202,None,12.95218369999202,None,.\resources\xylophone.jpg,16.451455799979158,None,1,16.451455799979158,None,right,0.6210411000065506,16.451455799979158,None,17.10137519997079,None,1,left,1.7228211000328884,17.10137519997079,None,17.10137519997079,None,18.867920299991965,None,None,19.867853260017,None,19.867853260017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_31_1439,AB_pic_singleT2,2020.2.10,60.00186005785491,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.322559799998999,19.86785310000414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_31_1439,AB_pic_singleT2,2020.2.10,60.00186005785491,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,hotdogweiner.jpg,tiger02.jpg,horse.jpg,redfox.jpg,coffeemaker.jpg,squirrel.jpg,birdnest.jpg,ostrich.jpg,bathtub.jpg,handcuffs.jpg,leafblower01.jpg,ladder.jpg,table01.jpg,jellybean.jpg,dragonfly01.jpg,frisbee.jpg,harmonica.jpg,,,,,0,1,13,,,,,.\resources\leafblower01.jpg,,,1,,,,,,,,,1,,,,,,,,,None,32.550394559977576,None,32.550394559977576,None,,,,,19.86785310000414,None,25.26750560000073,28.017754599975888,27.75111080001807,None,0.2,28.251090799982194,None,28.251090799982194,None,31.767078000004403,None,31.767078000004403,None,right,0.4730015000095591,31.767078000004403,None,32.28371819999302,None,left,0.24444849998690188,32.28371819999302,None,32.28371819999302,None,,,,,001,2021_Mar_31_1439,AB_pic_singleT2,2020.2.10,60.00186005785491,
AB,lag4,4,4,8,0.19066666667,0.048,0.48,ramp,,,,,0,1,1,1,,,,,,,golfball.jpg,vacuumcleaner01.jpg,calendar.jpg,toolbox02.jpg,lighthouse.jpg,soccerball.jpg,ladder.jpg,licenseplate.jpg,ear.jpg,bull.jpg,cocktailshrimp02.jpg,electrictoothbrush01c.jpg,lawnmower.jpg,snowshovel.jpg,lily.jpg,pig.jpg,snowshoe.jpg,,,,,1,0,10,,,,,.\resources\licenseplate.jpg,,,1,,,,,,,,,1,,,,,,,,,None,40.016510560002644,None,40.016510560002644,None,,,,,,,32.56704120000359,35.3172867000103,35.05063239997253,None,0.19066666667,35.567276899993885,None,35.567276899993885,None,38.200005599996075,None,38.200005599996075,None,left,0.768125600006897,38.200005599996075,None,39.049937499978114,None,right,0.9422246000031009,39.049937499978114,None,39.049937499978114,None,-10.001360791690049,150.0000000424746,,,001,2021_Mar_31_1439,AB_pic_singleT2,2020.2.10,60.00186005785491,
AB,lag7,7,4,11,0.18133333334,0.046,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,helicopter.jpg,hand01b.jpg,birdfeeder.jpg,snowman.jpg,ant.jpg,microphone01.jpg,athleticsock.jpg,duck01.jpg,makiroll.jpg,boxingglove01.jpg,boat.jpg,hotdogweiner.jpg,acorn.jpg,harmonica.jpg,lollipop04.jpg,eiffeltower.jpg,armadillo.jpg,,,,,0,1,13,,,,,.\resources\boat.jpg,,,1,,,,,,,,,1,,,,,,,,,space,47.63316779996967,None,47.63316779996967,None,,,,,,,40.03321690001758,42.78345909999916,42.51680669997586,None,0.18133333334,43.033445700013544,None,43.033445700013544,None,46.23278520000167,None,46.23278520000167,None,right,0.5193754999781959,46.23278520000167,None,46.83274619997246,None,left,0.7515828000032343,46.83274619997246,None,46.83274619997246,None,-10.002719446389834,150.00000013655824,11.111039699986577,,001,2021_Mar_31_1439,AB_pic_singleT2,2020.2.10,60.00186005785491,
,,,,,,,,,,,,,,,,,,,,,,,toad.jpg,dartboard.jpg,panda.jpg,scooter.jpg,cupcake.jpg,cheetah.jpg,corn02.jpg,church.jpg,vacuumcleaner01.jpg,trumpet.jpg,microwave.jpg,candycane01a.jpg,handcuffs.jpg,cow.jpg,beaver.jpg,ear.jpg,schoolbus.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
