trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,163.27447080001002,None,space,1.6033012000116287,163.27447080001002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,0,0,0,,,,,,,,,,,frisbee.jpg,hotdogweiner.jpg,eiffeltower.jpg,skateboard.jpg,chimney.jpg,crosscountryski.jpg,cobra.jpg,electrictoothbrush01c.jpg,uprightpiano01.jpg,peacock.jpg,panda.jpg,baseballbat.jpg,footballhelmet.jpg,bench01.jpg,jackrabbit.jpg,donut.jpg,helicopter.jpg,164.97171520000848,167.72107200000028,164.97171520000848,167.72107200000028,167.45440420000523,None,0,1,13,167.95445440000913,None,167.95445440000913,None,.\resources\panda.jpg,171.4541925000085,None,1,171.4541925000085,None,right,0.9283328000019537,171.4541925000085,None,172.4207616000058,None,1,172.4207616000058,None,left,0.23306529999535996,172.4207616000058,None,172.68740740000794,None,173.68731521000154,None,None,173.68731521000154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.70417250000173,None,space,1.5803864999907091,173.70417250000173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,baseballbat.jpg,peacock.jpg,ladder.jpg,frenchfries.jpg,cobra.jpg,skateboard.jpg,frisbee.jpg,uprightpiano01.jpg,kite.jpg,bench01.jpg,electrictoothbrush01c.jpg,seal.jpg,panda.jpg,ipad02.jpg,cloud.jpg,helicopter.jpg,footballhelmet.jpg,,,,,,,0,0,13,,,,,.\resources\electrictoothbrush01c.jpg,,,1,,,,,,,,,1,,,,,,,,,182.503424909999,None,None,182.503424909999,None,,,,,,,175.37100780000037,178.12037860001146,175.37100780000037,178.12037860001146,177.83706740000343,None,0.265909499998088,0.5158824999962235,0.7658709999959683,1.0158566999889445,1.2657953000016278,1.5158492999908049,1.7658035999920685,2.0157935000024736,2.2657775999978185,2.5157085999962874,2.7657517999905394,3.015726199999335,3.265738699992653,3.515694399990025,178.33716550000827,None,178.33716550000827,None,181.85348020000674,None,181.85348020000674,None,right,0.43272450000222307,181.85348020000674,None,182.32010360001004,None,182.32010360001004,None,right,0.15774100000271574,182.32010360001004,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag4,4,4,8,0.193334,0.05,0.48,ramp,,,,,0,1,1,1,,,,,,,frenchfries.jpg,chefshat.jpg,baseballbat.jpg,seal.jpg,electrictoothbrush01c.jpg,footballhelmet.jpg,frisbee.jpg,helicopter.jpg,lily.jpg,crosscountryski.jpg,peacock.jpg,cloud.jpg,bench01.jpg,knee.jpg,arrow02.jpg,cheetah.jpg,nosmokingsign.jpg,,,,,,,0,0,10,,,,,.\resources\helicopter.jpg,,,1,,,,,,,,,1,,,,,,,,,188.85298341000453,None,None,188.85298341000453,None,,,,,,,182.52023870000266,185.26991280000948,182.52023870000266,185.26991280000948,185.0032646000036,None,0.2481670999986818,0.4981524999893736,0.7314901999925496,0.9815057999949204,1.2314438999892445,1.4647635999863269,1.714737399990554,1.9480412999982946,2.1980317999987165,2.4480344999901718,2.6813978999998653,,,,185.50325680000242,None,185.50325680000242,None,188.2030453000043,None,188.2030453000043,None,right,0.4189883000071859,188.2030453000043,None,188.66966470000625,None,188.66966470000625,None,right,0.1522450999909779,188.66966470000625,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag7,7,4,11,0.186668,0.05,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,frisbee.jpg,uprightpiano01.jpg,knee.jpg,seal.jpg,helicopter.jpg,bench01.jpg,chefshat.jpg,peacock.jpg,crosscountryski.jpg,panda.jpg,frenchfries.jpg,donut.jpg,corn02.jpg,eiffeltower.jpg,electrictoothbrush01c.jpg,skateboard.jpg,ipad02.jpg,,,,,,,0,1,13,,,,,.\resources\frenchfries.jpg,,,1,,,,,,,,,1,,,,,,,,,195.93588101000933,None,None,195.93588101000933,None,,,,,,,188.86965690000216,191.61946050000552,188.86965690000216,191.61946050000552,191.35283380000328,None,0.24725839999155141,0.4805898999911733,0.7138988999940921,0.9472064999863505,1.1972501999989618,1.4306700999877648,1.663862599991262,1.8971620999946026,2.130525399988983,2.3804494999931194,2.613790399991558,2.84709219999786,3.080485599988606,3.3137282999960007,191.85280870000133,None,191.85280870000133,None,195.18606390000787,None,195.18606390000787,None,right,0.45169099999475293,195.18606390000787,None,195.68589920000522,None,195.68589920000522,None,left,0.23198660000343807,195.68589920000522,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag5,5,5,10,0.180002,0.05,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,hotdogweiner.jpg,seal.jpg,knee.jpg,bench01.jpg,jackrabbit.jpg,ladder.jpg,peacock.jpg,corn02.jpg,eiffeltower.jpg,chimney.jpg,frisbee.jpg,kite.jpg,crosscountryski.jpg,ipad02.jpg,helicopter.jpg,cheetah.jpg,nosmokingsign.jpg,,,,,,,1,0,12,,,,,.\resources\chimney.jpg,,,1,,,,,,,,,1,,,,,,,,,202.63542021000467,None,None,202.63542021000467,None,,,,,,,195.96919720000005,198.71900730000925,195.96919720000005,198.71900730000925,198.43569730001036,None,0.2316634000017075,0.4649398000037763,0.6982719999941764,0.9315788999956567,1.1649441000045044,1.3815495000017108,1.61485110000649,1.8481767000048421,2.08144270000048,2.314847000001464,2.5314738000015495,2.7647613000008278,2.9981274000019766,,198.93566260000807,None,198.93566260000807,None,201.95213720000174,None,201.95213720000174,None,left,0.42975579999620095,201.95213720000174,None,202.41876010000124,None,202.41876010000124,None,right,0.19500419999531005,202.41876010000124,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag2,2,3,5,0.173336,0.05,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,helicopter.jpg,electrictoothbrush01c.jpg,footballhelmet.jpg,panda.jpg,ipad02.jpg,seal.jpg,lily.jpg,jackrabbit.jpg,eiffeltower.jpg,kite.jpg,uprightpiano01.jpg,arrow02.jpg,skateboard.jpg,cobra.jpg,nosmokingsign.jpg,chimney.jpg,ladder.jpg,,,,,,,1,1,7,,,,,.\resources\ipad02.jpg,,,1,,,,,,,,,1,,,,,,,,,208.7183519100072,None,None,208.7183519100072,None,,,,,,,202.65210040000966,205.40190240000084,202.65210040000966,205.40190240000084,205.13525110000046,None,0.23135660000843927,0.4480503999948269,0.6813724999956321,0.8980215000046883,1.1313337000028696,1.3479937999945832,1.564727999997558,1.7979377000010572,,,,,,,205.63522470000316,None,205.63522470000316,None,207.45176840000204,None,207.45176840000204,None,left,1.050114300000132,207.45176840000204,None,208.53514089999953,None,208.53514089999953,None,left,0.15913670000736602,208.53514089999953,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag3,3,5,8,0.16666999999999998,0.05,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,lily.jpg,arrow02.jpg,hotdogweiner.jpg,frenchfries.jpg,crosscountryski.jpg,kite.jpg,baseballbat.jpg,bench01.jpg,peacock.jpg,helicopter.jpg,chimney.jpg,donut.jpg,jackrabbit.jpg,ipad02.jpg,cobra.jpg,chefshat.jpg,frisbee.jpg,,,,,,,0,1,10,,,,,.\resources\bench01.jpg,,,1,,,,,,,,,1,,,,,,,,,215.41792130999966,None,None,215.41792130999966,None,,,,,,,208.7349719000049,211.48521880000771,208.7349719000049,211.48521880000771,211.21856990001106,None,0.23116809999919496,0.4477712999942014,0.6643952000013087,0.8810643000033451,1.0977125000063097,1.3143794000061462,1.5310536000033608,1.7476648000010755,1.96433899999829,2.181037300004391,2.3977015999989817,,,,211.7181023000012,None,211.7181023000012,None,214.1348563000065,None,214.1348563000065,None,right,1.046927199990023,214.1348563000065,None,215.21792590001132,None,215.21792590001132,None,left,0.17209870000078809,215.21792590001132,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag1,1,4,5,0.16000399999999998,0.05,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,jackrabbit.jpg,eiffeltower.jpg,chimney.jpg,lily.jpg,kite.jpg,footballhelmet.jpg,electrictoothbrush01c.jpg,crosscountryski.jpg,ipad02.jpg,cobra.jpg,peacock.jpg,uprightpiano01.jpg,seal.jpg,skateboard.jpg,ladder.jpg,corn02.jpg,donut.jpg,,,,,,,1,0,7,,,,,.\resources\kite.jpg,,,1,,,,,,,,,1,,,,,,,,,221.30085201001202,None,None,221.30085201001202,None,,,,,,,215.4347213000001,218.18485640001018,215.4347213000001,218.18485640001018,217.91820980000193,None,0.21458159999747295,0.4316536999976961,0.6312120999937179,0.8478599999943981,1.064523900000495,1.2644954999996116,1.4810979000030784,1.6810890999913681,,,,,,,218.4177231000067,None,218.4177231000067,None,220.117542100008,None,220.117542100008,None,left,1.0242026000050828,220.117542100008,None,221.18430980000994,None,221.18430980000994,None,right,0.09339360000740271,221.18430980000994,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag6,6,5,11,0.15333799999999997,0.05,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,cobra.jpg,peacock.jpg,corn02.jpg,lily.jpg,donut.jpg,baseballbat.jpg,crosscountryski.jpg,hotdogweiner.jpg,footballhelmet.jpg,panda.jpg,uprightpiano01.jpg,kite.jpg,bench01.jpg,chimney.jpg,nosmokingsign.jpg,eiffeltower.jpg,cloud.jpg,,,,,,,0,0,13,,,,,.\resources\uprightpiano01.jpg,,,1,,,,,,,,,1,,,,,,,,,227.96707610999874,None,None,227.96707610999874,None,,,,,,,221.31749610000406,224.06771170000138,221.31749610000406,224.06771170000138,223.80065280001145,None,0.21447799999441486,0.4144386999978451,0.6140394999965793,0.814086899990798,1.0307247000018833,1.2306504000007408,1.4306263999897055,1.6306271999928867,1.8306295999936992,2.0472727000014856,2.2472640999912983,2.447248500000569,2.6472263999894494,2.8472106999979587,224.30063769999833,None,224.30063769999833,None,227.16707779999706,None,227.16707779999706,None,right,0.590788599991356,227.16707779999706,None,227.80038070000592,None,227.80038070000592,None,right,0.14936179999494925,227.80038070000592,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag3,3,4,7,0.14667199999999997,0.05,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,baseballbat.jpg,ladder.jpg,knee.jpg,cloud.jpg,helicopter.jpg,skateboard.jpg,hotdogweiner.jpg,kite.jpg,chefshat.jpg,electrictoothbrush01c.jpg,frisbee.jpg,uprightpiano01.jpg,lily.jpg,panda.jpg,nosmokingsign.jpg,cobra.jpg,jackrabbit.jpg,,,,,,,0,0,9,,,,,.\resources\hotdogweiner.jpg,,,1,,,,,,,,,1,,,,,,,,,233.68335211000522,None,None,233.68335211000522,None,,,,,,,227.98384970000188,230.73392199999944,227.98384970000188,230.73392199999944,230.46730150000076,None,0.19670149999728892,0.39670559999649413,0.5968102999904659,0.7966732999921078,0.9962807999982033,1.1962235999963013,1.3795853999909014,1.5797551999858115,1.7794866999902297,1.979501199995866,,,,,230.9839190000057,None,230.9839190000057,None,232.95004770001105,None,232.95004770001105,None,right,0.5117874999996275,232.95004770001105,None,233.5000113999995,None,233.5000113999995,None,right,0.15396009999676608,233.5000113999995,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag4,4,4,8,0.14000599999999996,0.05,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,footballhelmet.jpg,arrow02.jpg,jackrabbit.jpg,baseballbat.jpg,nosmokingsign.jpg,frenchfries.jpg,helicopter.jpg,peacock.jpg,chefshat.jpg,hotdogweiner.jpg,skateboard.jpg,crosscountryski.jpg,seal.jpg,chimney.jpg,donut.jpg,ladder.jpg,cloud.jpg,,,,,,,1,1,10,,,,,.\resources\peacock.jpg,,,1,,,,,,,,,0,,,,,,,,,240.29955801001051,None,None,240.29955801001051,None,,,,,,,233.70000040000014,236.45020570000634,233.70000040000014,236.45020570000634,236.1835856000107,None,0.19738449998840224,0.38069749998976476,0.5806861999881221,0.7640059999976074,0.9639334999956191,1.147310499989544,1.3306186999980127,1.5306232000002638,1.7139805999904638,1.913925399989239,2.097230999992462,,,,236.6831477000087,None,236.6831477000087,None,238.79979250000906,None,238.79979250000906,None,left,1.1740043000027072,238.79979250000906,None,239.99957820000418,None,239.99957820000418,None,right,0.27022049999504816,239.99957820000418,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag5,5,4,9,0.13333999999999996,0.05,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,cheetah.jpg,helicopter.jpg,chefshat.jpg,donut.jpg,baseballbat.jpg,ipad02.jpg,knee.jpg,nosmokingsign.jpg,kite.jpg,lily.jpg,crosscountryski.jpg,seal.jpg,uprightpiano01.jpg,panda.jpg,chimney.jpg,arrow02.jpg,frenchfries.jpg,,,,,,,0,0,11,,,,,.\resources\kite.jpg,,,1,,,,,,,,,1,,,,,,,,,246.3491616100073,None,None,246.3491616100073,None,,,,,,,240.31622040001093,243.0664637000009,240.31622040001093,243.0664637000009,242.79938900000707,None,0.1982196000026306,0.3815234000066994,0.5648662000021432,0.7477794000005815,0.9310870000044815,1.1144410999986576,1.2977070000051754,1.481098500007647,1.6643826000072295,1.8477265999972587,2.0310030999971787,2.21431080000184,,,243.29935660000774,None,243.29935660000774,None,245.53251850001107,None,245.53251850001107,None,right,0.4412744000001112,245.53251850001107,None,246.01595600000292,None,246.01595600000292,None,right,0.30221090000122786,246.01595600000292,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag2,2,3,5,0.12667399999999995,0.05,0.2799999999999998,ramp,,,,,0,11,11,11,,,,,,,uprightpiano01.jpg,chimney.jpg,seal.jpg,arrow02.jpg,frisbee.jpg,hotdogweiner.jpg,helicopter.jpg,ladder.jpg,ipad02.jpg,kite.jpg,cobra.jpg,electrictoothbrush01c.jpg,footballhelmet.jpg,skateboard.jpg,cloud.jpg,frenchfries.jpg,donut.jpg,,,,,,,0,1,7,,,,,.\resources\frisbee.jpg,,,1,,,,,,,,,1,,,,,,,,,252.0654517100047,None,None,252.0654517100047,None,,,,,,,246.36582800000906,249.11604170000646,246.36582800000906,249.11604170000646,248.84897200000705,None,0.18126050000137184,0.3646999000047799,0.5308682000031695,0.7141868000035174,0.8974719999969238,1.0641199999954551,1.247481099999277,1.4140979000076186,,,,,,,249.34896200000367,None,249.34896200000367,None,250.78219360001094,None,250.78219360001094,None,right,0.959570299994084,250.78219360001094,None,251.782263400004,None,251.782263400004,None,left,0.2635974000004353,251.782263400004,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag1,1,4,5,0.12000799999999995,0.05,0.2599999999999998,ramp,,,,,0,12,12,12,,,,,,,footballhelmet.jpg,panda.jpg,frenchfries.jpg,chefshat.jpg,kite.jpg,donut.jpg,skateboard.jpg,cobra.jpg,nosmokingsign.jpg,seal.jpg,cloud.jpg,knee.jpg,crosscountryski.jpg,ipad02.jpg,peacock.jpg,hotdogweiner.jpg,uprightpiano01.jpg,,,,,,,0,0,7,,,,,.\resources\kite.jpg,,,1,,,,,,,,,1,,,,,,,,,257.315097210012,None,None,257.315097210012,None,,,,,,,252.082089500007,254.8323398000066,252.082089500007,254.8323398000066,254.56566740000562,None,0.18099009999423288,0.34767610000562854,0.5143471000046702,0.6809709999943152,0.8639163000043482,1.0305324999935692,1.1971690000063973,1.3638858000049368,,,,,,,255.06523960000777,None,255.06523960000777,None,256.44849120000436,None,256.44849120000436,None,right,0.5893071999889798,256.44849120000436,None,257.08177990000695,None,257.08177990000695,None,right,0.2041151000012178,257.08177990000695,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag7,7,5,12,0.11334199999999994,0.05,0.2399999999999998,ramp,,,,,0,13,13,13,,,,,,,frenchfries.jpg,skateboard.jpg,crosscountryski.jpg,hotdogweiner.jpg,kite.jpg,donut.jpg,bench01.jpg,peacock.jpg,ladder.jpg,frisbee.jpg,footballhelmet.jpg,knee.jpg,nosmokingsign.jpg,panda.jpg,helicopter.jpg,cheetah.jpg,cobra.jpg,,,,,,,0,0,14,,,,,.\resources\knee.jpg,,,1,,,,,,,,,1,,,,,,,,,263.6647083100106,None,None,263.6647083100106,None,,,,,,,257.33177330000035,260.08214120000775,257.33177330000035,260.08214120000775,259.8150122000079,None,0.16375900000275578,0.33031479999772273,0.4969905000034487,0.663705500002834,0.8302879999973811,0.9803045000007842,1.146957899996778,1.313606700001401,1.4802410999982385,1.6469034999900032,1.7969500999897718,1.9636956000031205,2.130198799990467,2.2968697999895085,260.3321438999992,None,260.3321438999992,None,262.7981174000015,None,262.7981174000015,None,right,0.6077771999989636,262.7981174000015,None,263.44805550000456,None,263.44805550000456,None,right,0.18972030001168605,263.44805550000456,None,2.4635822999989614,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag1,1,3,4,0.10667599999999994,0.05,0.2199999999999998,ramp,,,,,0,14,14,14,,,,,,,seal.jpg,electrictoothbrush01c.jpg,uprightpiano01.jpg,corn02.jpg,peacock.jpg,baseballbat.jpg,footballhelmet.jpg,lily.jpg,crosscountryski.jpg,cheetah.jpg,chefshat.jpg,frisbee.jpg,kite.jpg,helicopter.jpg,cloud.jpg,ipad02.jpg,ladder.jpg,,,,,,,0,0,6,,,,,.\resources\corn02.jpg,,,1,,,,,,,,,1,,,,,,,,,268.897677009998,None,None,268.897677009998,None,,,,,,,263.6813658000028,266.4311824000033,263.6813658000028,266.4311824000033,266.16452550000395,None,0.16505080000206362,0.31506950000766665,0.4817393999983324,0.6316918000084115,0.7983651999966241,0.9483328000060283,1.0983485000033397,,,,,,,,266.66451360000065,None,266.66451360000065,None,267.7812774000049,None,267.7812774000049,None,right,0.6243564000033075,267.7812774000049,None,268.4478189000074,None,268.4478189000074,None,right,0.42178309999872,268.4478189000074,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag6,6,5,11,0.1,0.05,0.2,main,,,,,0,15,15,15,,,,,,,panda.jpg,peacock.jpg,ladder.jpg,chimney.jpg,arrow02.jpg,cobra.jpg,footballhelmet.jpg,uprightpiano01.jpg,corn02.jpg,chefshat.jpg,skateboard.jpg,seal.jpg,electrictoothbrush01c.jpg,hotdogweiner.jpg,nosmokingsign.jpg,ipad02.jpg,donut.jpg,,,,,,,0,0,13,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,1,,,,,,,,,275.01394291000906,None,None,275.01394291000906,None,,,,,,,268.91442590000224,271.6645392000064,268.91442590000224,271.6645392000064,271.39790450000146,None,0.1643735999969067,0.31433389999438077,0.46454329999687616,0.6143351999926381,0.7644094999996014,0.9142596000019694,1.0638192000042181,1.213894700005767,1.3638371999986703,1.5137934999947902,1.6638261000043713,1.81380459999491,1.963840700002038,2.113759800005937,271.8975055000046,None,271.8975055000046,None,274.03067010000814,None,274.03067010000814,None,right,0.6229909999965457,274.03067010000814,None,274.69728370000666,None,274.69728370000666,None,right,0.300355600003968,274.69728370000666,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag1,1,5,6,0.1,0.05,0.2,main,,,,,0,16,16,16,,,,,,,frenchfries.jpg,baseballbat.jpg,cheetah.jpg,skateboard.jpg,lily.jpg,seal.jpg,donut.jpg,bench01.jpg,footballhelmet.jpg,kite.jpg,frisbee.jpg,crosscountryski.jpg,arrow02.jpg,helicopter.jpg,knee.jpg,cobra.jpg,jackrabbit.jpg,,,,,,,0,0,8,,,,,.\resources\seal.jpg,,,1,,,,,,,,,0,,,,,,,,,281.24683271000686,None,None,281.24683271000686,None,,,,,,,275.03059570000914,277.78083460000926,275.03059570000914,277.78083460000926,277.5141561000055,None,0.16485479999391828,0.3147496999881696,0.464719999989029,0.6147434000013163,0.7646489999897312,0.9142541999899549,1.064360399992438,1.2142312999931164,1.364227199999732,,,,,,278.01376630000595,None,278.01376630000595,None,279.39714710001135,None,279.39714710001135,None,right,1.528447699995013,279.39714710001135,None,280.9635595,None,280.9635595,None,left,0.26605819999531377,280.9635595,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag5,5,3,8,0.1,0.05,0.2,main,,,,,0,17,17,17,,,,,,,frisbee.jpg,panda.jpg,seal.jpg,knee.jpg,chefshat.jpg,crosscountryski.jpg,cloud.jpg,skateboard.jpg,helicopter.jpg,cobra.jpg,lily.jpg,ipad02.jpg,hotdogweiner.jpg,kite.jpg,baseballbat.jpg,donut.jpg,footballhelmet.jpg,,,,,,,0,1,10,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,1,,,,,,,,,286.9464418100106,None,None,286.9464418100106,None,,,,,,,281.2636017000041,284.0137470000045,281.2636017000041,284.0137470000045,283.74664660000417,None,0.16433790000155568,0.31434560001071077,0.46427870000479743,0.614253000007011,0.763857600002666,0.9139245999976993,1.063832600004389,1.2138528000068618,1.3638294999982463,1.513828499999363,1.663826500007417,,,,284.2466453000088,None,284.2466453000088,None,285.92987180000637,None,285.92987180000637,None,right,0.7157180000067456,285.92987180000637,None,286.67995659999724,None,286.67995659999724,None,left,0.23765199999616016,286.67995659999724,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag3,3,4,7,0.1,0.05,0.2,main,,,,,0,18,18,18,,,,,,,chimney.jpg,jackrabbit.jpg,kite.jpg,frisbee.jpg,crosscountryski.jpg,cheetah.jpg,eiffeltower.jpg,helicopter.jpg,baseballbat.jpg,hotdogweiner.jpg,seal.jpg,donut.jpg,nosmokingsign.jpg,chefshat.jpg,knee.jpg,bench01.jpg,arrow02.jpg,,,,,,,1,1,9,,,,,.\resources\eiffeltower.jpg,,,1,,,,,,,,,1,,,,,,,,,292.7460623100051,None,None,292.7460623100051,None,,,,,,,286.9631260000024,289.7133584999974,286.9631260000024,289.7133584999974,289.44669570001133,None,0.16466480000235606,0.3146115999988979,0.46472600000561215,0.6145322999946075,0.7645481999934418,0.9145458999992115,1.0641156999918167,1.2140953999914927,1.3640889999951469,1.514084599999478,,,,,289.94627890000993,None,289.94627890000993,None,291.47952940000687,None,291.47952940000687,None,left,0.9981767999997828,291.47952940000687,None,292.51286240000627,None,292.51286240000627,None,left,0.2047483999922406,292.51286240000627,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag2,2,5,7,0.1,0.05,0.2,main,,,,,0,19,19,19,,,,,,,ipad02.jpg,chefshat.jpg,eiffeltower.jpg,skateboard.jpg,uprightpiano01.jpg,helicopter.jpg,bench01.jpg,baseballbat.jpg,jackrabbit.jpg,panda.jpg,cheetah.jpg,footballhelmet.jpg,ladder.jpg,crosscountryski.jpg,seal.jpg,electrictoothbrush01c.jpg,knee.jpg,,,,,,,0,0,9,,,,,.\resources\bench01.jpg,,,0,,,,,,,,,1,,,,,,,,,299.86234871001216,None,None,299.86234871001216,None,,,,,,,292.76281690000906,295.5129872000107,292.76281690000906,295.5129872000107,295.2463332000043,None,0.16438859999470878,0.3143975999992108,0.4644086000043899,0.6143518000026233,0.7643419999949401,0.9143860000040149,1.0643524999904912,1.2138985999918077,1.3639128999930108,1.5139517999923555,,,,,295.74589160000323,None,295.74589160000323,None,297.27922900000704,None,297.27922900000704,None,left,0.9823451999982353,297.27922900000704,None,298.29583560000174,None,298.29583560000174,None,right,1.5498339999903692,298.29583560000174,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
AB,lag4,4,3,7,0.1,0.05,0.2,main,,,,,0,20,20,20,,,,,,,kite.jpg,peacock.jpg,ladder.jpg,ipad02.jpg,cheetah.jpg,uprightpiano01.jpg,arrow02.jpg,chefshat.jpg,cloud.jpg,cobra.jpg,footballhelmet.jpg,lily.jpg,chimney.jpg,baseballbat.jpg,skateboard.jpg,frenchfries.jpg,bench01.jpg,,,,,,,0,0,9,,,,,.\resources\arrow02.jpg,,,1,,,,,,,,,1,,,,,,,,,304.9952611100016,None,None,304.9952611100016,None,,,,,,,299.879096500008,302.6291804000066,299.879096500008,302.6291804000066,302.3625178000075,None,0.16423530000611208,0.31427470000926405,0.464189800011809,0.6141780000034487,0.7641861000010977,0.914210600007209,1.0638093000015942,1.2137355000013486,1.3637504000071203,1.5137562000018079,,,,,302.86208479999914,None,302.86208479999914,None,304.3953007000091,None,304.3953007000091,None,right,0.3703757999901427,304.3953007000091,None,304.7952847999986,None,304.7952847999986,None,right,0.17033210000954568,304.7952847999986,None,,,001,2021_Mar_17_1206,AB_pic,2020.2.10,59.985735395237384,
