trialType,cndTyp,lag,T1_loc,gap,T2_loc,primePos,stimLen,isi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,polygon.started,polygon.stopped,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,flipper,opt1_t1,opt2_t1,option1_t1.started,option1_t1.stopped,option2_t1.started,option2_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,option1_t2.started,option1_t2.stopped,option2_t2.started,option2_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,opt1_t2,opt2_t2,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag6,6,5,0,11,104,0.2,0.15,0,0,0,135,funnel.jpg,horse.jpg,baseballbat.jpg,redfox.jpg,uprightpiano01.jpg,makiroll.jpg,safe.jpg,brownsugar.jpg,flag.jpg,vacuumcleaner01.jpg,eiffeltower.jpg,acorn.jpg,skippingrope.jpg,nunchuk.jpg,saltshaker03a.jpg,pigeon.jpg,hulahoop.jpg,5.662002499913797,None,5.662002499913797,None,5.662002499913797,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\uprightpiano01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\pigeon.jpg,10.874728299910203,None,10.874728299910203,None,right,0.7857960999244824,10.874728299910203,None,11.724204999976791,None,11.724204999976791,None,right,1.032203400041908,11.724204999976791,None,12.77418202997651,None,None,12.77418202997651,None,,,,,001,2021_Mar_15_1348,AB_pic,2020.2.10,60.009205426319014,
AB,lag1,1,5,0,6,104,0.2,0.15,0,1,1,12,ant.jpg,chainsaw.jpg,eiffeltower.jpg,hockeystick.jpg,birdhouse.jpg,vacuumcleaner01.jpg,bathtub.jpg,funnel.jpg,saltshaker03a.jpg,horse.jpg,lighthouse.jpg,cannon.jpg,parrot01.jpg,acorn.jpg,crosscountryski.jpg,parachute.jpg,lip.jpg,12.790961099904962,None,12.790961099904962,None,12.790961099904962,None,False,,,18.057609600014985,None,18.057609600014985,None,left,0.41086039994843304,18.057609600014985,None,18.50756239995826,None,18.50756239995826,None,left,0.7769945000763983,18.50756239995826,None,19.307525929971597,None,None,19.307525929971597,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\vacuumcleaner01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\lip.jpg,,,001,2021_Mar_15_1348,AB_pic,2020.2.10,60.009205426319014,
AB,lag6,6,3,0,9,102,0.2,0.15,0,2,2,101,crosscountryski.jpg,hockeystick.jpg,acorn.jpg,badmintonracket.jpg,cigar.jpg,telescope.jpg,skippingrope.jpg,baseballbat.jpg,car.jpg,nunchuk.jpg,cannon.jpg,hulahoop.jpg,steeringwheel.jpg,fingerprint.jpg,lip.jpg,frenchfries.jpg,uprightpiano01.jpg,19.324156799935736,None,19.324156799935736,None,19.324156799935736,None,False,,,24.590486599947326,None,24.590486599947326,None,right,0.3821690999902785,24.590486599947326,None,25.00711849995423,None,25.00711849995423,None,left,0.5896288000512868,25.00711849995423,None,25.67373719997704,None,space,25.67373719997704,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\uprightpiano01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\car.jpg,5.370918500004336,,001,2021_Mar_15_1348,AB_pic,2020.2.10,60.009205426319014,
,,,,,,,,,,,,,uprightpiano01.jpg,discoball.jpg,brownsugar.jpg,redfox.jpg,hulahoop.jpg,chainsaw.jpg,nunchuk.jpg,parachute.jpg,christmastree.jpg,safe.jpg,frenchfries.jpg,cat.jpg,makiroll.jpg,pigeon.jpg,vacuumcleaner01.jpg,car.jpg,fingerprint.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
