trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6.020986999996239,None,space,24.41991379999672,6.020986999996239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_17_1023,AB_pic,2020.2.10,59.99329275292499,
AB,lag4,4,4,8,0.5,0.05,0.5,0,0,0,26,,,,,,,trophy01.jpg,table01.jpg,dandelion.jpg,totempole.jpg,spicerack.jpg,paperairplane.jpg,football.jpg,rollerblade.jpg,lollipop04.jpg,snowboard.jpg,escalator.jpg,musicsheet.jpg,cocktailshrimp02.jpg,ant.jpg,cat.jpg,bowlingball.jpg,bluecheese.jpg,30.50777929999458,33.25823700000183,30.50777929999458,33.25823700000183,32.991485999998986,None,1,0,10,33.49154760000238,None,33.49154760000238,None,.\resources\rollerblade.jpg,39.54084760000114,None,1,39.54084760000114,None,left,22.908037200002582,39.54084760000114,None,62.48923300000024,None,0,62.48923300000024,None,right,0.695701899996493,62.48923300000024,None,63.22250659999554,None,64.22229857999628,None,None,64.22229857999628,None,,001,2021_Mar_17_1023,AB_pic,2020.2.10,59.99329275292499,
,,,,,,,,,,,,,,,,,,bowlingpin.jpg,trophy01.jpg,totempole.jpg,windshieldwiper02.jpg,dormer.jpg,slug.jpg,paperairplane.jpg,snowboard.jpg,musicsheet.jpg,football.jpg,pokerchips.jpg,bowlingball.jpg,cocktailshrimp02.jpg,chair.jpg,lollipop04.jpg,table01.jpg,pumpkin.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
